DISTRICT,D200A001S16R,D200AC01S16R,D200AM01S16R,D200AR01S16R,D200AS01S16R,D200AW01S16R,D300A001S16R,D300AC01S16R,D300AM01S16R,D300AR01S16R,D300AS01S16R,D300AW01S16R,D400A001S16R,D400AC01S16R,D400AM01S16R,D400AR01S16R,D400AS01S16R,D400AW01S16R,DA00A001S16R,DA00AC01S16R,DA00AM01S16R,DA00AR01S16R,DA00AS01S16R,DA00AW01S16R,DB00A001S16R,DB00AC01S16R,DB00AM01S16R,DB00AR01S16R,DB00AS01S16R,DB00AW01S16R,DE00A001S16R,DE00AC01S16R,DE00AM01S16R,DE00AR01S16R,DE00AS01S16R,DE00AW01S16R,DF00A001S16R,DF00AC01S16R,DF00AM01S16R,DF00AR01S16R,DF00AS01S16R,DF00AW01S16R,DH00A001S16R,DH00AC01S16R,DH00AM01S16R,DH00AR01S16R,DH00AS01S16R,DH00AW01S16R,DI00A001S16R,DI00AC01S16R,DI00AM01S16R,DI00AR01S16R,DI00AS01S16R,DI00AW01S16R,DL00A001S16R,DL00AC01S16R,DL00AM01S16R,DL00AR01S16R,DL00AS01S16R,DL00AW01S16R,DM00A001S16R,DM00AC01S16R,DM00AM01S16R,DM00AR01S16R,DM00AS01S16R,DM00AW01S16R,DR00A001S16R,DR00AC01S16R,DR00AM01S16R,DR00AR01S16R,DR00AS01S16R,DR00AW01S16R,DS00A001S16R,DS00AC01S16R,DS00AM01S16R,DS00AR01S16R,DS00AS01S16R,DS00AW01S16R,DW00A001S16R,DW00AC01S16R,DW00AM01S16R,DW00AR01S16R,DW00AS01S16R,DW00AW01S16R
"079910",79,69,75,85,100,-1,87,80,92,88,74,89,-1,.,-1,-1,.,.,75,74,79,75,73,71,76,74,78,76,74,73,73,72,78,72,70,68,78,72,81,79,71,82,73,73,79,71,71,68,74,-1,75,86,-1,-1,65,45,79,62,29,61,73,75,78,70,75,61,61,58,67,58,57,54,35,34,40,33,33,24,77,73,80,79,73,69
"080901",77,71,90,81,-1,60,92,100,100,90,-1,-1,.,.,.,.,.,.,81,76,87,80,75,73,63,61,65,65,53,55,75,71,83,75,67,66,82,72,88,82,77,82,78,68,87,77,68,68,-1,.,-1,-1,.,.,61,30,81,62,-1,44,80,80,86,78,74,66,64,55,76,64,53,46,36,24,49,33,29,-1,84,81,89,82,83,78
"081902",84,77,83,94,71,75,91,-1,100,88,-1,-1,-1,-1,-1,-1,.,.,81,81,82,83,83,65,72,74,74,74,67,59,72,72,76,73,68,59,83,81,84,85,83,75,76,72,77,79,77,69,82,-1,-1,-1,-1,.,56,47,68,53,71,31,78,81,80,80,83,57,62,63,68,64,52,40,38,41,41,39,29,-1,85,86,86,86,88,65
"081904",84,63,94,78,-1,100,71,.,-1,-1,.,-1,.,.,.,.,.,.,73,83,74,67,78,77,61,81,63,52,73,50,67,77,68,60,72,74,75,81,73,73,73,84,74,79,76,71,71,73,-1,-1,-1,-1,-1,.,49,-1,42,54,.,-1,72,85,75,63,82,70,55,67,55,48,68,50,31,42,23,25,63,-1,75,86,75,69,81,83
"081905",88,-1,-1,-1,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,73,75,74,71,82,61,65,67,69,66,-1,-1,66,72,66,64,80,53,77,73,78,81,88,60,62,77,62,58,70,56,-1,-1,-1,-1,.,.,-1,.,-1,-1,.,-1,69,76,72,64,79,61,58,57,67,55,63,38,27,-1,-1,36,-1,-1,76,74,78,74,86,64
"081906",71,.,-1,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,87,83,80,90,100,100,71,-1,-1,88,-1,-1,85,89,72,88,-1,100,87,73,78,95,-1,100,88,.,80,90,.,-1,.,.,.,.,.,.,-1,.,-1,-1,.,.,87,92,83,85,100,100,73,-1,65,71,-1,-1,88,-1,100,-1,-1,-1,90,86,85,91,100,100
"082902",-1,-1,-1,-1,.,.,71,-1,-1,-1,.,.,.,.,.,.,.,.,56,58,56,58,53,51,-1,.,-1,-1,.,-1,52,52,52,55,46,43,62,61,60,66,51,61,55,57,54,56,50,49,.,.,.,.,.,.,46,71,53,33,-1,-1,52,56,54,51,55,43,48,53,49,48,41,34,30,25,35,27,38,-1,78,69,82,78,83,67
"082903",100,-1,-1,-1,-1,-1,100,-1,-1,-1,.,-1,-1,.,-1,-1,.,-1,56,57,57,55,58,55,50,-1,-1,-1,.,.,53,54,54,52,56,51,60,59,61,60,57,61,55,56,56,53,56,53,-1,.,.,-1,.,.,49,37,59,45,-1,68,52,55,52,50,59,49,45,43,47,45,49,36,26,24,26,23,34,30,76,74,73,75,85,79
"083901",-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,62,75,64,61,58,38,40,45,46,35,-1,-1,59,70,62,57,58,35,66,77,69,68,53,43,63,74,65,64,56,39,.,.,.,.,.,.,55,74,62,49,-1,33,58,73,60,55,62,32,47,60,53,46,40,20,21,-1,-1,22,-1,-1,71,90,74,63,70,-1
"083902",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,80,69,84,77,81,100,.,.,.,.,.,.,82,73,86,81,83,-1,71,60,71,73,67,100,71,62,79,67,75,-1,.,.,.,.,.,.,67,-1,-1,-1,-1,-1,90,82,100,82,100,-1,54,-1,64,54,-1,-1,-1,-1,-1,-1,-1,.,96,100,94,95,100,-1
"083903",63,-1,80,50,-1,-1,94,-1,100,100,.,-1,-1,.,-1,-1,.,.,72,79,73,70,80,62,58,-1,46,57,-1,-1,64,71,65,61,76,55,75,78,74,74,84,68,63,70,63,60,73,55,80,.,-1,-1,.,-1,52,60,62,43,50,42,70,79,72,66,77,57,54,62,56,51,66,37,27,36,28,22,33,23,82,88,83,80,88,69
"084802",76,-1,91,73,-1,-1,100,.,100,100,.,-1,-1,.,-1,-1,.,-1,69,74,75,67,64,54,70,81,67,69,83,68,66,70,73,63,58,54,71,71,74,73,66,61,68,74,76,64,66,51,-1,-1,-1,-1,.,-1,54,64,70,45,-1,35,67,77,77,62,61,46,53,59,63,48,40,31,37,52,38,31,52,-1,71,73,76,74,56,57
"084804",71,-1,-1,-1,-1,-1,-1,.,-1,-1,.,-1,.,.,.,.,.,.,61,68,56,63,100,60,55,75,48,55,100,48,59,67,52,60,100,58,61,63,51,66,100,68,66,45,61,72,-1,75,.,.,.,.,.,.,.,.,.,.,.,.,61,73,61,59,-1,50,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,.,-1,83,-1,78,78,.,-1
"084805",45,-1,-1,-1,-1,.,50,.,-1,-1,-1,-1,.,.,.,.,.,.,54,56,52,54,60,51,53,50,53,56,53,47,52,49,51,52,58,54,60,60,58,62,52,59,51,58,50,48,65,53,-1,.,-1,-1,.,.,34,-1,34,28,-1,36,48,50,47,45,70,43,44,44,45,43,55,36,19,-1,-1,-1,-1,-1,67,67,62,73,64,-1
"084901",76,71,81,77,64,69,87,89,93,85,78,79,86,-1,-1,-1,-1,-1,72,76,76,69,73,61,65,69,68,63,67,57,66,70,71,63,67,54,75,77,77,75,72,69,70,75,76,67,71,58,70,83,81,65,-1,-1,44,45,57,37,26,26,68,75,75,63,75,52,53,59,59,50,56,35,43,45,51,38,44,35,77,82,79,75,81,66
"084902",74,85,71,76,89,50,94,100,92,92,100,96,92,-1,-1,-1,-1,-1,70,74,71,66,76,65,54,59,53,50,67,48,65,69,66,61,70,59,73,76,73,72,73,69,70,74,73,66,73,66,73,75,69,69,71,-1,56,52,63,52,42,58,67,72,69,61,79,61,56,62,59,52,59,50,33,37,34,28,48,29,82,85,82,81,87,77
"084903",29,-1,-1,-1,-1,-1,-1,.,.,-1,-1,.,.,.,.,.,.,.,60,77,48,60,74,35,-1,-1,-1,-1,-1,.,56,78,42,54,73,-1,66,67,59,67,70,-1,52,-1,-1,55,-1,-1,.,.,.,.,.,.,-1,-1,-1,-1,-1,.,55,87,41,54,80,-1,39,50,40,36,47,-1,-1,-1,-1,-1,-1,-1,64,87,53,63,83,33
"084904",60,-1,-1,56,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,47,55,46,46,51,43,43,51,41,43,46,40,48,55,46,47,50,45,53,57,51,53,56,54,57,58,57,56,67,49,53,-1,55,50,-1,-1,34,28,40,32,-1,36,43,53,41,41,46,34,36,39,36,35,37,36,25,37,29,22,15,15,60,70,60,56,69,54
"084906",76,84,74,77,87,71,100,100,100,100,100,100,-1,-1,.,-1,.,.,72,76,76,68,72,69,61,66,66,56,62,59,68,73,72,64,66,66,76,78,79,74,70,75,72,76,77,69,72,69,60,-1,67,56,71,-1,62,59,72,56,46,59,69,74,73,64,74,64,57,63,63,51,60,48,41,40,49,33,36,54,78,83,81,75,79,76
"084908",75,100,79,64,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,58,63,59,59,49,54,50,51,48,51,46,54,54,58,55,55,43,49,62,62,61,65,51,68,58,58,64,60,41,43,.,.,.,.,.,.,35,45,43,30,-1,-1,55,63,57,54,48,41,41,42,43,41,35,37,32,25,35,35,30,23,72,82,70,72,66,65
"084909",69,73,64,71,85,-1,84,-1,67,92,-1,-1,.,.,.,.,.,.,72,78,73,71,73,61,64,-1,69,71,-1,-1,63,69,64,64,58,54,76,79,75,79,71,68,64,68,66,65,61,54,65,88,62,67,-1,-1,46,41,51,52,-1,29,68,77,71,64,74,55,57,66,58,56,57,42,33,43,35,29,47,15,74,81,75,72,75,63
"084910",87,90,87,87,84,81,93,94,95,92,92,89,80,89,81,79,64,88,84,87,85,85,84,78,72,74,72,73,76,62,71,75,73,72,70,62,87,87,86,88,84,84,78,79,79,78,75,70,84,88,88,80,89,80,62,56,68,61,42,59,82,86,84,81,84,72,68,72,70,68,67,57,44,48,46,44,48,29,89,92,89,89,88,83
"084911",95,100,97,95,94,81,95,98,98,91,99,91,100,-1,-1,-1,-1,.,91,94,93,90,92,84,85,86,89,80,88,86,77,82,82,75,80,55,93,94,94,93,93,89,84,89,87,83,84,73,97,-1,100,92,-1,100,58,44,73,52,67,43,89,94,93,87,91,80,71,78,77,69,76,45,60,68,66,57,56,39,92,94,94,91,93,86
"085902",58,-1,56,56,-1,-1,-1,-1,-1,-1,-1,.,-1,.,.,.,-1,.,60,68,56,57,79,62,36,-1,44,26,-1,-1,52,60,49,48,72,52,63,70,54,65,78,67,56,67,49,54,79,57,60,-1,-1,-1,.,-1,27,-1,27,22,-1,-1,57,67,57,50,80,57,47,51,44,43,65,51,28,29,25,24,67,-1,71,77,70,66,79,72
"085903",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,70,70,75,65,71,68,100,-1,-1,-1,.,.,70,73,75,64,73,60,71,60,70,77,67,70,63,64,69,56,76,54,.,.,.,.,.,.,.,.,.,.,.,.,69,75,78,58,77,67,56,58,63,51,53,55,30,-1,-1,-1,-1,.,75,74,78,73,60,83
"086024",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,70,.,-1,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,100,.,-1,-1,.,-1,100,.,-1,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,-1,.,-1,-1,.,-1,-1,.,-1,-1,.,-1,-1,.,-1,-1,.,-1,-1,.,-1,-1,.,-1
"086901",83,-1,76,80,-1,-1,82,-1,100,77,-1,-1,-1,-1,-1,-1,.,-1,76,82,76,73,79,74,-1,-1,-1,-1,-1,.,68,74,69,63,71,67,78,79,76,79,76,83,66,73,66,63,68,63,75,-1,-1,-1,-1,.,50,51,55,43,56,56,74,85,77,68,82,65,55,65,58,49,59,52,30,47,30,26,33,16,86,90,86,83,88,84
"086902",100,-1,-1,-1,-1,-1,.,.,.,.,.,.,-1,.,.,-1,.,.,82,77,85,81,81,83,.,.,.,.,.,.,74,70,79,73,69,73,87,80,87,87,88,97,74,79,76,71,90,68,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,.,-1,77,74,83,76,74,72,63,59,66,62,58,67,43,39,50,40,-1,60,83,76,86,82,80,87
"087901",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,81,69,88,80,72,88,.,.,.,.,.,.,73,59,83,66,79,94,82,70,86,83,70,86,71,55,80,69,64,85,-1,-1,-1,-1,.,.,46,-1,48,44,-1,67,80,69,89,78,74,88,60,36,65,58,71,76,57,-1,56,58,56,.,91,84,96,92,80,91
"088902",74,-1,77,80,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,73,80,77,67,76,72,62,55,59,58,88,69,61,66,66,54,67,59,77,78,81,75,74,79,65,72,72,57,66,66,86,-1,-1,-1,-1,.,24,-1,-1,-1,.,-1,69,83,74,60,78,67,49,59,55,41,58,40,30,36,35,21,50,22,83,90,85,77,86,81
"089901",58,-1,83,-1,-1,.,100,-1,-1,100,-1,-1,-1,-1,-1,-1,-1,.,66,67,69,64,71,60,48,48,52,45,70,29,60,58,64,59,63,52,70,69,72,68,71,71,62,61,64,61,67,53,.,.,.,.,.,.,40,26,50,37,34,32,62,64,66,61,70,49,48,44,52,45,53,40,34,46,38,29,31,24,83,87,84,80,81,83
"089903",100,.,-1,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,71,68,67,71,87,68,81,-1,83,83,.,-1,68,63,65,68,84,66,76,77,66,79,90,81,71,69,68,71,87,66,.,.,.,.,.,.,58,53,66,52,64,63,66,61,69,63,83,57,58,53,56,58,79,56,32,30,33,30,40,28,69,64,64,68,86,75
"089905",-1,-1,-1,-1,-1,.,-1,.,.,-1,-1,.,.,.,.,.,.,.,50,60,43,49,60,60,54,55,36,58,80,-1,49,60,41,48,56,60,53,60,44,53,61,62,49,60,43,47,52,61,.,.,.,.,.,.,32,-1,35,26,-1,-1,47,60,41,43,59,57,35,46,31,32,37,53,27,-1,-1,-1,-1,-1,56,-1,-1,-1,.,-1
"090902",75,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,69,67,67,71,65,70,.,.,.,.,.,.,66,50,64,72,63,69,71,57,64,81,73,71,50,-1,56,63,-1,-1,.,.,.,.,.,.,55,-1,-1,-1,.,-1,66,80,72,60,56,67,44,-1,39,45,-1,56,33,-1,-1,-1,.,-1,72,72,69,72,63,84
"090903",-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,83,84,80,89,71,75,.,.,.,.,.,.,77,77,73,85,56,73,84,81,81,91,71,86,87,88,89,90,71,83,.,.,.,.,.,.,.,.,.,.,.,.,82,87,79,87,71,64,66,70,60,75,-1,-1,31,-1,-1,43,-1,-1,82,83,79,88,71,73
"090904",59,78,56,56,70,47,92,100,86,88,100,.,-1,.,.,-1,-1,.,67,74,69,64,70,61,58,68,56,59,55,42,61,68,65,57,62,53,69,71,70,68,73,69,63,69,69,59,65,55,71,-1,75,70,-1,-1,51,55,61,46,40,39,65,77,69,59,67,53,55,67,59,51,56,40,32,41,36,28,27,29,72,79,72,69,74,69
"090905",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,98,100,100,95,.,100,-1,-1,-1,-1,.,.,100,-1,-1,-1,.,.,100,-1,100,100,.,-1,100,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,97,-1,100,93,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,98,-1,100,94,.,100
"091901",85,82,82,91,-1,100,.,.,.,.,.,.,-1,.,-1,-1,.,-1,83,86,84,82,81,77,.,.,.,.,.,.,73,77,72,74,75,67,85,87,85,86,79,84,80,89,84,77,-1,71,100,-1,100,100,-1,-1,-1,-1,-1,-1,.,.,81,85,84,79,83,71,61,62,63,62,66,50,35,35,36,35,-1,-1,82,86,84,81,81,75
"091902",91,-1,100,89,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,82,83,86,80,77,80,81,-1,71,86,-1,.,75,76,79,74,63,77,84,84,83,85,73,92,74,72,76,74,63,77,88,-1,-1,-1,.,-1,51,-1,69,38,-1,-1,80,83,89,76,81,66,66,74,74,63,55,50,33,60,53,-1,-1,-1,84,86,88,82,80,79
"091903",75,70,75,77,72,73,83,88,100,83,78,-1,100,.,-1,-1,.,.,77,79,79,76,76,72,61,61,64,60,62,58,71,73,74,69,70,65,81,81,82,81,78,78,74,80,76,70,80,69,77,85,72,76,91,79,51,-1,68,40,55,-1,73,77,75,70,75,65,54,59,57,51,60,43,41,47,44,36,50,34,80,83,82,79,78,74
"091905",89,-1,92,87,.,-1,-1,.,-1,-1,.,.,.,.,.,.,.,.,86,91,88,84,85,80,-1,.,-1,-1,.,-1,80,85,84,77,72,77,90,94,91,88,84,86,78,88,82,73,83,58,85,-1,89,91,83,-1,58,-1,76,47,-1,-1,83,88,86,79,87,75,76,87,82,67,80,67,56,70,61,50,-1,50,88,92,90,86,86,84
"091906",74,78,73,73,78,80,70,80,80,62,67,64,-1,-1,-1,-1,-1,.,74,78,74,72,74,71,59,66,56,60,62,52,68,72,70,67,66,65,76,78,76,77,73,77,72,73,75,70,71,71,65,69,61,65,88,60,62,57,70,58,48,65,71,78,72,69,75,64,60,66,62,58,57,53,32,40,33,29,35,20,80,88,80,80,79,76
"091907",94,-1,83,100,-1,.,100,-1,-1,-1,-1,.,.,.,.,.,.,.,86,91,87,87,82,74,.,.,.,.,.,.,83,85,84,81,100,71,89,93,88,92,86,76,85,91,82,85,100,62,80,-1,-1,-1,-1,.,74,-1,70,80,.,-1,83,89,85,83,77,71,69,77,68,69,62,60,40,-1,54,-1,-1,-1,87,90,89,87,78,78
"091908",92,94,88,94,90,-1,100,-1,-1,-1,.,.,.,.,.,.,.,.,89,96,88,89,85,88,81,83,100,82,-1,.,78,91,74,77,68,83,89,96,86,90,83,90,86,93,80,87,88,80,96,100,100,90,100,.,77,-1,83,67,.,-1,89,95,89,87,87,84,74,88,72,73,68,58,64,77,66,64,56,-1,90,96,88,89,85,88
"091909",79,-1,77,86,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,79,81,78,76,87,76,70,-1,-1,-1,-1,-1,70,73,70,66,79,68,81,78,78,81,88,85,75,64,79,73,84,77,79,82,93,69,71,-1,52,-1,64,44,-1,-1,76,83,78,71,87,68,57,64,58,54,66,46,38,42,38,34,38,48,79,84,78,76,88,76
"091910",77,70,72,82,80,-1,100,-1,-1,-1,-1,-1,.,.,.,.,.,.,86,90,85,85,92,76,83,94,79,82,100,-1,75,79,75,75,82,64,88,88,87,90,92,83,89,90,94,88,85,83,100,-1,-1,-1,.,-1,67,-1,83,63,-1,-1,83,91,83,80,91,67,67,76,68,63,77,48,38,36,32,33,69,-1,86,90,85,85,93,77
"091913",87,100,81,86,86,89,100,-1,-1,100,-1,-1,.,.,.,.,.,.,84,87,83,85,83,81,-1,.,-1,-1,.,.,75,80,76,75,70,69,85,89,82,86,86,87,78,90,74,79,69,73,91,86,86,96,91,-1,-1,-1,-1,-1,-1,.,83,85,84,83,81,75,71,78,71,70,65,65,45,50,46,40,50,50,84,86,84,85,84,80
"091914",77,80,75,81,-1,100,.,.,.,.,.,.,.,.,.,.,.,.,76,82,73,77,69,79,-1,-1,-1,-1,-1,.,69,78,67,69,57,75,82,85,77,86,70,93,65,81,59,61,63,80,94,-1,-1,100,-1,-1,52,-1,45,42,-1,-1,70,79,70,69,69,66,55,64,52,59,42,56,32,38,36,26,-1,-1,77,82,75,78,71,77
"091917",98,100,92,100,100,-1,80,-1,-1,-1,-1,.,.,.,.,.,.,.,90,88,90,92,85,90,.,.,.,.,.,.,82,82,86,82,77,85,90,92,88,93,84,94,79,83,80,79,72,78,100,.,-1,-1,-1,-1,58,-1,63,63,.,-1,89,85,92,91,86,87,73,75,78,76,55,67,35,-1,50,24,33,-1,92,89,93,94,87,92
"091918",68,-1,71,63,-1,-1,-1,.,-1,-1,.,-1,-1,.,.,.,-1,.,74,74,78,72,72,66,70,-1,-1,-1,-1,.,66,65,72,65,62,58,78,71,82,79,64,75,81,88,87,73,88,-1,-1,.,-1,-1,.,.,71,-1,86,71,-1,-1,70,76,75,66,80,56,50,64,56,44,59,28,32,40,34,32,-1,-1,73,73,78,72,69,66
"092801",-1,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,69,88,74,56,82,.,100,-1,-1,-1,-1,.,75,100,75,63,85,.,78,95,87,65,83,.,61,86,-1,52,54,.,.,.,.,.,.,.,.,.,.,.,.,.,59,79,63,49,79,.,63,81,74,51,74,.,-1,-1,-1,-1,-1,.,70,88,70,55,93,.
"092901",72,71,73,71,67,78,60,-1,-1,-1,-1,.,.,.,.,.,.,.,65,68,68,64,61,61,54,56,56,53,53,44,61,64,63,60,55,52,70,67,73,71,57,72,62,62,68,57,55,67,-1,.,-1,-1,.,-1,39,-1,52,33,-1,-1,62,68,65,58,66,52,50,54,53,48,48,40,27,38,30,19,35,-1,71,74,73,71,65,63
"092902",67,64,71,64,61,72,84,83,79,85,100,-1,.,.,.,.,.,.,70,73,71,69,72,67,54,58,57,51,58,52,62,66,64,59,65,61,72,75,72,72,71,72,66,69,69,63,66,65,63,-1,65,67,-1,-1,54,53,61,51,30,55,68,71,70,65,72,62,55,58,57,54,54,50,38,35,40,36,44,41,78,81,76,78,80,72
"092903",78,82,81,77,85,68,94,100,94,94,92,89,65,-1,-1,56,-1,-1,74,74,76,72,74,70,67,68,68,66,68,65,68,68,72,67,67,64,77,76,78,77,74,76,72,71,78,70,71,67,77,71,74,83,82,-1,60,52,70,57,28,50,71,72,75,68,73,65,59,58,63,56,61,51,45,46,50,42,46,38,88,89,87,88,88,86
"092904",73,74,80,71,73,63,87,100,95,79,100,63,.,.,.,.,.,.,70,75,72,68,76,62,57,61,58,53,63,53,64,69,66,62,66,56,74,75,75,74,73,69,67,71,71,65,70,57,79,-1,-1,75,-1,-1,47,38,55,46,35,42,67,75,69,62,79,56,52,57,55,50,57,39,36,38,35,34,48,37,81,86,80,79,86,72
"092906",87,85,79,96,-1,86,100,-1,-1,-1,-1,-1,.,.,.,.,.,.,80,81,80,80,79,75,64,80,63,61,69,50,70,70,68,72,64,69,83,81,82,85,78,86,71,72,72,70,74,73,88,-1,-1,-1,.,-1,64,41,72,61,-1,72,77,82,77,76,80,64,61,65,62,60,61,56,33,43,31,30,44,35,83,83,83,84,81,77
"092907",79,93,74,81,73,-1,98,100,100,93,100,-1,50,.,-1,-1,.,-1,85,86,84,85,85,83,73,65,77,74,76,72,74,80,74,73,80,71,85,87,82,87,81,88,77,82,76,73,86,82,83,-1,100,83,-1,-1,59,46,68,52,-1,77,84,85,85,83,88,79,64,66,63,64,67,63,43,39,44,42,48,42,88,88,87,89,87,85
"092908",79,71,81,81,-1,75,77,-1,-1,-1,-1,-1,.,.,.,.,.,.,83,85,81,85,84,80,62,70,69,51,-1,-1,72,76,71,74,70,66,86,88,83,89,85,86,85,83,81,90,77,86,86,-1,67,90,-1,-1,83,-1,-1,100,-1,.,80,82,78,80,83,73,62,70,59,65,57,44,44,54,46,46,-1,29,84,86,82,86,84,80
"093901",32,-1,-1,-1,.,-1,100,-1,-1,-1,.,-1,.,.,.,.,.,.,78,79,77,80,72,78,47,48,43,52,-1,50,69,72,65,69,73,73,80,82,77,82,75,80,79,83,76,78,76,84,67,-1,-1,-1,-1,-1,69,-1,67,60,-1,-1,77,77,78,77,70,77,56,67,53,56,44,43,26,31,25,26,-1,-1,83,86,84,85,75,83
"093903",90,-1,-1,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,88,88,88,89,88,85,74,-1,75,69,-1,.,82,84,81,83,78,83,90,93,86,93,84,92,87,85,90,81,89,100,.,.,.,.,.,.,-1,.,.,-1,-1,.,86,83,90,84,91,74,76,83,76,74,74,54,56,71,55,52,75,-1,89,89,89,91,88,82
"093904",60,78,56,60,-1,-1,-1,.,-1,-1,-1,-1,-1,.,-1,-1,.,.,58,61,59,57,61,42,42,42,41,42,48,34,54,57,56,53,58,38,61,62,63,62,53,52,59,62,62,57,65,39,59,-1,-1,-1,-1,-1,40,45,49,38,38,17,54,61,55,53,69,32,49,54,52,48,52,33,24,34,25,20,25,22,71,79,70,73,71,54
"093905",-1,.,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,66,63,68,71,41,68,55,-1,50,70,-1,-1,67,68,65,76,43,58,74,80,71,82,-1,63,67,-1,-1,71,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,59,47,64,60,-1,73,56,57,62,59,-1,-1,43,-1,-1,-1,-1,.,68,65,70,70,54,60
"094901",75,92,77,74,83,50,78,83,85,81,-1,-1,-1,-1,-1,-1,-1,.,66,67,68,65,72,60,61,66,58,57,72,66,60,61,63,58,65,53,69,69,68,69,72,70,62,62,64,61,68,56,39,-1,-1,-1,-1,-1,39,37,46,35,52,26,64,66,68,61,72,52,47,49,48,44,61,34,34,41,38,30,36,26,79,81,80,78,82,73
"094902",87,87,89,86,92,78,88,93,93,84,88,80,67,60,75,67,86,-1,82,85,84,80,89,73,80,81,81,79,86,69,73,73,76,70,82,62,85,85,85,84,88,80,79,81,81,77,87,68,89,94,86,90,90,83,54,41,65,49,47,51,80,85,83,77,90,66,66,71,68,61,81,43,47,50,52,43,55,38,86,90,87,83,93,78
"094903",81,-1,92,69,-1,-1,95,-1,100,86,-1,-1,.,.,.,.,.,.,86,87,89,84,81,84,74,67,81,80,-1,-1,76,77,82,71,69,76,89,88,92,89,76,94,81,84,86,79,71,83,-1,.,-1,-1,.,.,41,-1,65,22,-1,-1,83,87,86,79,84,75,65,71,74,56,66,58,45,59,50,36,41,56,90,91,92,88,88,85
"094904",83,-1,92,87,-1,-1,100,.,-1,-1,-1,-1,-1,.,-1,-1,.,.,82,82,84,80,81,79,62,-1,55,64,-1,-1,76,74,80,74,74,76,85,80,88,86,81,90,77,76,80,75,77,75,80,-1,-1,-1,-1,.,50,-1,60,47,-1,-1,79,83,82,76,81,69,68,73,73,63,70,62,41,50,48,33,41,36,86,86,89,84,85,81
"095901",90,-1,100,86,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,76,82,81,74,71,65,83,-1,-1,-1,-1,-1,68,70,75,66,63,54,80,83,87,79,66,65,67,68,74,64,60,58,-1,.,-1,-1,.,-1,42,-1,50,32,-1,-1,73,80,75,70,77,64,58,62,67,55,60,31,37,-1,37,42,50,-1,88,96,90,87,84,75
"095902",.,.,.,.,.,.,-1,.,.,.,-1,.,.,.,.,.,.,.,75,71,72,79,72,80,.,.,.,.,.,.,70,64,67,75,62,79,74,67,72,81,56,86,68,56,68,69,63,82,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,77,77,73,77,89,75,49,-1,50,53,-1,-1,41,-1,-1,-1,-1,-1,85,87,79,93,78,-1
"095903",93,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,74,70,69,78,74,84,55,-1,-1,-1,-1,-1,70,63,63,75,71,81,74,68,69,79,71,84,70,66,64,76,69,81,100,.,-1,-1,.,-1,72,-1,58,76,-1,78,74,73,68,77,75,84,63,58,55,68,67,71,26,-1,28,24,-1,-1,84,77,82,87,90,89
"095904",-1,.,.,.,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,69,67,72,62,86,78,.,.,.,.,.,.,64,61,69,57,82,77,70,64,72,66,80,81,66,65,70,59,81,78,.,.,.,.,.,.,42,-1,45,32,-1,-1,67,69,72,58,91,73,50,48,56,42,77,46,38,-1,36,31,-1,-1,81,75,82,77,100,88
"095905",80,100,77,77,-1,73,91,100,86,91,86,-1,60,-1,-1,-1,-1,.,69,71,74,66,69,63,64,67,67,60,75,53,66,68,72,61,64,59,73,73,77,70,68,72,67,69,73,63,66,62,76,-1,73,80,-1,-1,40,43,59,28,45,18,66,69,71,62,70,55,55,58,62,50,56,42,35,36,45,28,44,19,79,78,82,78,80,71
