DISTRICT,DA311TA10R,DA311TA11R,DA311TC10R,DA311TC11R,DA311TM10R,DA311TM11R,DA311TR10R,DA311TR11R,DA311TS10R,DA311TS11R,DA311TW10R,DA311TW11R,DB311TA10R,DB311TA11R,DB311TC10R,DB311TC11R,DB311TM10R,DB311TM11R,DB311TR10R,DB311TR11R,DB311TS10R,DB311TS11R,DB311TW10R,DB311TW11R,DE311TA10R,DE311TA11R,DE311TC10R,DE311TC11R,DE311TM10R,DE311TM11R,DE311TR10R,DE311TR11R,DE311TS10R,DE311TS11R,DE311TW10R,DE311TW11R,DF311TA10R,DF311TA11R,DF311TC10R,DF311TC11R,DF311TM10R,DF311TM11R,DF311TR10R,DF311TR11R,DF311TS10R,DF311TS11R,DF311TW10R,DF311TW11R,DH311TA10R,DH311TA11R,DH311TC10R,DH311TC11R,DH311TM10R,DH311TM11R,DH311TR10R,DH311TR11R,DH311TS10R,DH311TS11R,DH311TW10R,DH311TW11R,DI311TA10R,DI311TA11R,DI311TC10R,DI311TC11R,DI311TM10R,DI311TM11R,DI311TR10R,DI311TR11R,DI311TS10R,DI311TS11R,DI311TW10R,DI311TW11R,DL311TA10R,DL311TA11R,DL311TC10R,DL311TC11R,DL311TM10R,DL311TM11R,DL311TR10R,DL311TR11R,DL311TS10R,DL311TS11R,DL311TW10R,DL311TW11R,DM311TA10R,DM311TA11R,DM311TC10R,DM311TC11R,DM311TM10R,DM311TM11R,DM311TR10R,DM311TR11R,DM311TS10R,DM311TS11R,DM311TW10R,DM311TW11R,DR311TA10R,DR311TA11R,DR311TC10R,DR311TC11R,DR311TM10R,DR311TM11R,DR311TR10R,DR311TR11R,DR311TS10R,DR311TS11R,DR311TW10R,DR311TW11R,DS311TA10R,DS311TA11R,DS311TC10R,DS311TC11R,DS311TM10R,DS311TM11R,DS311TR10R,DS311TR11R,DS311TS10R,DS311TS11R,DS311TW10R,DS311TW11R,DW311TA10R,DW311TA11R,DW311TC10R,DW311TC11R,DW311TM10R,DW311TM11R,DW311TR10R,DW311TR11R,DW311TS10R,DW311TS11R,DW311TW10R,DW311TW11R,D2311TA10R,D2311TA11R,D2311TC10R,D2311TC11R,D2311TM10R,D2311TM11R,D2311TR10R,D2311TR11R,D2311TS10R,D2311TS11R,D2311TW10R,D2311TW11R,D3311TA10R,D3311TA11R,D3311TC10R,D3311TC11R,D3311TM10R,D3311TM11R,D3311TR10R,D3311TR11R,D3311TS10R,D3311TS11R,D3311TW10R,D3311TW11R,D4311TA10R,D4311TA11R,D4311TC10R,D4311TC11R,D4311TM10R,D4311TM11R,D4311TR10R,D4311TR11R,D4311TS10R,D4311TS11R,D4311TW10R,D4311TW11R
"228901",75,75,82,86,85,82,89,87,98,97,86,88,60,54,64,75,67,66,79,76,-4,-4,86,73,71,69,79,84,82,78,85,82,97,96,82,82,79,79,83,85,88,84,91,91,99,95,92,96,78,83,86,79,94,90,91,92,-4,92,83,-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,71,70,80,86,83,81,86,82,96,-4,81,80,47,52,63,67,64,67,71,74,94,92,83,74,34,34,60,53,50,53,63,64,93,91,64,54,76,76,84,88,87,83,90,88,97,97,86,90,-1,71,-1,88,-1,81,-1,84,-1,-4,-1,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"228903",54,59,56,67,65,72,79,83,85,93,82,81,36,37,31,44,47,52,74,76,77,87,77,77,50,54,51,63,61,68,77,81,85,94,80,79,55,58,47,63,68,72,81,86,88,96,89,86,45,59,40,61,60,73,72,81,75,91,78,83,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,47,31,30,56,70,62,76,50,90,70,62,52,60,65,71,61,71,76,80,83,91,75,76,38,41,43,50,52,58,70,76,83,89,70,74,26,34,32,35,45,55,61,69,53,57,43,52,62,65,67,74,71,76,82,86,89,95,85,82,-1,70,-1,-1,-1,80,-1,70,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"228904",58,56,73,63,73,73,82,80,81,77,95,80,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,59,48,79,75,70,66,82,71,85,75,91,71,47,48,60,65,67,75,81,75,73,56,-4,71,-1,60,-1,-1,-1,60,-1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,71,63,88,60,80,72,82,85,91,92,86,91,29,29,56,50,48,53,73,71,58,50,-4,64,22,25,20,-1,56,50,78,50,-1,-1,-1,-1,57,56,71,66,72,74,81,80,81,79,95,83,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"228905",72,72,80,77,80,83,91,92,96,90,90,80,75,-1,86,-1,-4,-1,88,-1,80,-1,-1,-1,66,64,78,76,74,81,88,90,97,97,94,71,64,58,75,57,75,73,89,96,96,88,92,71,-4,33,-1,-1,-4,50,-4,-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,78,83,85,94,84,91,93,89,96,92,89,88,46,48,66,53,57,74,83,89,93,82,80,-1,40,33,60,64,52,67,68,59,-4,78,71,-1,70,73,79,80,78,84,91,92,98,91,90,79,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"229901",81,77,87,85,88,85,93,91,97,97,96,87,86,40,-1,-1,-4,50,-4,70,-1,-1,-1,-1,80,71,89,79,87,81,91,89,98,96,94,84,84,78,87,81,89,89,95,95,96,98,96,88,83,56,-1,71,83,78,-4,89,-1,-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,78,75,87,91,86,81,90,87,98,96,96,85,61,56,71,75,74,72,87,79,93,96,85,75,55,53,75,67,75,72,72,86,94,93,71,71,81,78,87,86,87,86,92,91,97,97,96,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"229903",75,78,89,85,82,85,91,93,94,92,95,90,67,65,83,74,73,75,87,86,92,88,98,83,70,73,85,79,78,81,89,91,91,91,95,85,76,78,87,81,82,84,92,94,95,91,96,93,71,84,76,91,88,88,83,98,92,94,-4,-4,68,59,83,58,73,81,76,81,-4,89,88,60,50,83,-1,80,80,-4,50,-4,-1,-1,-1,-1,75,78,90,88,82,86,90,91,93,94,95,87,56,59,76,73,66,73,85,87,88,86,94,78,71,67,84,83,81,84,92,86,88,87,95,96,79,82,92,89,86,89,94,95,95,94,94,93,-1,90,-1,-4,-1,-4,-1,90,-1,-4,-1,80,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"229904",80,78,89,84,88,87,93,92,93,92,96,89,38,71,58,-1,52,86,90,93,83,-1,-1,-4,72,71,82,77,83,79,91,89,89,85,96,87,82,80,88,80,89,87,95,94,95,90,98,91,94,82,86,80,-4,88,-4,91,-1,-4,-1,71,86,83,-1,-1,86,83,86,83,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,79,77,90,87,87,86,91,90,91,94,95,87,61,60,78,68,75,76,86,82,86,79,95,79,51,46,74,65,71,65,78,74,73,61,67,73,82,78,90,84,89,86,93,92,93,92,96,89,-1,95,-1,-4,-1,95,-1,95,-1,-4,-1,-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"229905",69,72,80,82,74,81,95,94,96,97,89,92,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,64,68,73,85,69,78,93,90,95,96,83,86,69,72,78,82,72,80,98,94,97,98,-4,94,80,-1,-1,-1,-1,-1,-4,-1,-1,-1,-1,-1,-1,50,-1,-1,-1,50,-1,-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,70,73,81,83,75,82,92,93,95,96,79,91,47,60,64,77,53,72,91,89,93,-4,81,91,59,67,71,75,72,82,89,93,88,94,88,-1,69,73,78,83,74,82,95,93,95,97,89,92,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"229906",68,68,86,83,71,76,88,89,97,91,80,94,62,33,-4,60,62,67,92,75,-1,-1,-1,-1,63,60,81,84,65,72,88,81,89,77,75,86,75,67,93,78,76,77,92,92,-4,84,93,-4,-1,60,-1,-1,-1,80,-1,80,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,62,69,82,89,67,76,84,86,95,-4,69,88,61,60,85,79,65,69,84,87,96,86,75,92,42,50,71,73,63,68,72,95,80,86,-1,-1,68,73,86,85,73,78,88,91,96,97,81,92,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"230901",71,70,83,81,83,79,90,89,93,91,89,84,45,46,67,64,72,61,84,81,87,83,79,56,65,64,78,78,81,75,87,87,91,88,83,82,71,71,83,81,83,78,93,92,94,94,93,88,68,53,80,63,80,77,83,87,70,-4,80,78,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,-3,-1,-1,50,50,38,63,-1,-1,-1,-1,70,69,83,81,83,81,87,87,92,88,86,81,53,46,70,67,72,61,82,77,87,80,84,76,47,40,63,48,67,57,80,62,83,58,86,54,75,75,86,85,85,82,91,91,96,92,92,88,-1,80,-1,-1,-1,93,-1,87,-1,-1,-1,80,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"230902",76,75,82,86,86,83,91,88,93,96,93,89,63,56,73,70,75,70,84,76,86,88,91,83,69,68,76,81,81,77,87,81,89,90,89,87,79,78,82,85,86,84,93,91,93,97,96,94,73,75,71,89,86,85,88,82,83,98,86,88,-1,88,-1,-1,-1,88,-1,-4,-1,-1,-1,-1,49,54,36,80,68,74,78,59,40,80,63,67,73,74,82,87,86,83,89,85,94,95,90,86,53,52,67,67,68,66,80,75,84,90,84,81,54,57,62,71,76,73,83,75,77,76,87,79,80,80,85,90,88,86,93,91,96,97,94,91,-1,59,-1,85,-1,73,-1,88,-1,-4,-1,80,-1,88,-1,-1,-1,88,-1,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"230903",76,77,85,86,84,86,92,90,92,96,91,91,68,66,78,63,78,81,90,90,94,94,88,79,74,72,84,83,83,82,91,87,92,94,87,88,76,79,82,81,84,88,93,94,91,97,91,94,83,68,86,75,92,83,94,83,-4,87,73,94,50,80,-1,-1,50,80,83,80,-1,-1,-1,-1,93,54,-1,-1,-4,92,93,62,-1,-1,-1,-4,76,75,88,89,84,84,91,86,93,94,90,87,61,61,79,76,72,78,88,83,90,96,83,87,53,46,76,70,70,72,80,73,78,81,79,63,76,80,87,90,84,87,92,91,91,97,93,92,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"230904",70,73,77,77,80,85,91,94,95,94,93,93,57,41,50,46,71,68,93,95,82,91,86,-1,68,69,76,74,78,83,89,93,95,91,94,90,67,71,64,71,78,87,90,96,95,92,-4,93,59,68,83,73,68,84,75,88,-4,-4,80,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,67,-1,71,33,83,29,82,-1,-1,-1,-1,73,75,86,82,83,84,91,92,95,95,84,93,49,52,60,58,65,72,83,87,91,89,81,86,71,57,86,40,86,79,92,93,86,-1,-1,80,75,80,84,83,84,89,93,96,98,93,97,96,-1,78,-1,-1,-1,78,-1,89,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"230905",75,76,87,85,81,81,94,93,96,95,94,92,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,68,67,84,79,76,74,90,89,94,92,92,89,75,77,88,81,81,82,95,96,96,96,96,95,72,67,78,81,80,72,91,89,96,93,-4,92,43,-1,-1,-1,43,-1,86,-1,-1,-1,-1,-1,55,35,-1,50,73,53,68,71,-1,60,-4,86,75,74,87,90,82,80,92,90,96,94,92,90,53,46,72,65,64,58,86,86,91,90,85,82,38,27,67,44,58,44,71,63,69,64,79,86,76,77,89,86,82,83,94,94,96,96,94,93,-1,80,-1,-1,-1,-4,-1,80,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"230906",88,85,96,90,91,91,97,95,99,98,96,94,72,59,88,66,78,74,95,91,-4,-4,93,83,82,78,95,86,87,87,93,90,97,97,92,87,89,86,95,92,91,90,99,96,99,98,97,97,86,87,-4,86,92,94,92,92,-4,92,91,94,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,67,73,-1,-1,78,91,78,73,-1,-1,-1,-1,86,85,96,89,91,92,96,95,98,98,95,92,73,63,90,75,79,77,94,87,98,95,95,84,69,48,90,60,75,71,94,78,85,78,-4,62,90,88,96,94,92,93,98,96,98,98,97,95,-1,84,-1,-4,-1,84,-1,-4,-1,-4,-1,-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"230908",76,77,90,84,81,83,95,93,94,93,95,93,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,70,77,82,85,77,82,92,91,87,98,97,89,78,77,88,81,83,83,96,95,96,92,95,-4,73,76,-4,89,73,76,-4,94,-1,-4,-1,-1,86,78,-4,-1,86,78,-4,-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,75,77,91,87,79,82,94,91,93,93,96,87,56,60,80,70,63,70,89,87,86,84,96,88,66,61,71,67,68,79,95,89,67,64,-4,-1,77,77,89,84,81,83,95,93,94,93,95,92,-1,85,-1,83,-1,85,-1,-4,-1,83,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"231901",67,68,67,71,79,78,88,83,97,94,93,91,88,67,-1,-1,88,88,88,75,-1,-1,-1,80,64,60,61,62,79,73,83,77,94,92,88,92,66,71,57,71,80,81,89,85,97,-4,97,97,65,63,64,67,78,74,89,80,98,96,92,93,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,-1,-1,-1,-4,-1,57,-1,-1,-1,-1,-1,69,65,75,71,77,76,87,81,98,87,90,84,50,45,48,51,69,60,82,71,96,89,91,75,36,42,30,64,57,57,62,57,90,90,-1,-1,72,76,73,78,80,85,88,89,95,90,95,90,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"231902",68,70,71,72,78,86,86,87,-4,98,88,96,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,60,58,61,68,72,80,82,80,-4,92,88,90,72,65,64,68,82,85,84,85,-4,95,91,92,53,49,61,52,65,78,76,73,-4,92,75,92,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,63,76,79,77,72,87,88,90,-4,-4,82,-4,45,44,62,43,57,71,78,77,-4,93,60,83,38,18,60,43,54,82,69,55,-1,83,-1,-1,78,83,77,84,86,91,92,96,-4,-4,-4,-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"232801",54,27,50,33,63,27,83,60,93,-1,-4,82,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,24,44,40,62,24,85,56,92,-1,-4,88,54,20,64,-1,61,20,86,60,-4,-1,-1,80,56,24,50,33,63,24,84,59,93,-1,-4,80,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,33,33,-1,65,33,79,60,80,-1,-1,83,41,28,31,33,48,28,79,59,89,-1,-1,82,75,44,-1,-1,88,44,-4,89,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"232901",89,87,87,90,95,94,97,94,-4,98,97,-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,85,76,81,85,92,89,96,90,-4,96,93,-4,84,84,81,89,93,93,97,95,-4,96,-4,-4,82,78,73,84,92,90,94,90,-4,95,93,-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,94,90,94,92,96,96,98,94,-4,-4,94,-4,73,69,71,80,83,86,92,84,-4,-4,89,-4,50,38,-1,-1,67,71,73,63,-1,-1,-1,-1,97,98,97,96,99,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"232902",59,63,73,78,72,75,81,82,83,91,78,74,29,-1,-1,-1,29,-1,83,-1,-1,-1,-1,-1,57,58,66,75,72,71,81,79,81,90,80,73,62,66,69,80,71,74,85,86,81,96,90,83,55,61,67,76,72,74,79,80,78,92,76,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,18,13,-1,53,53,42,41,33,-1,-1,71,56,60,77,77,73,77,77,77,85,87,70,63,41,45,57,59,61,63,70,67,75,83,57,71,23,48,32,50,37,52,56,79,33,54,38,33,73,71,91,85,77,81,87,88,96,88,82,69,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"232903",62,62,69,68,72,73,84,83,91,90,87,87,58,50,43,67,63,63,87,88,67,-4,-4,-1,57,57,63,62,69,70,80,80,89,88,85,85,61,63,66,66,73,73,85,84,91,91,91,92,59,59,65,65,71,71,82,81,90,89,86,86,67,75,-1,-1,67,75,83,-4,-1,-1,-1,-1,41,39,30,32,57,60,56,58,55,50,83,73,62,61,73,70,72,73,82,81,91,90,84,82,45,40,52,43,59,56,73,72,83,79,79,80,42,51,39,48,58,67,70,76,62,65,76,79,83,81,91,89,86,88,96,94,97,97,97,89,-1,20,-1,-1,-1,20,-1,80,-1,-1,-1,-1,-1,94,-1,-4,-1,94,-1,94,-1,-4,-1,-1,-1,-4,-1,-1,-1,-4,-1,-4,-1,-1,-1,-1
"232904",83,79,93,87,88,89,94,91,96,92,92,-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,79,77,94,90,85,89,90,86,96,90,89,-4,88,82,97,77,91,93,94,94,-4,95,94,-4,65,74,63,93,88,91,82,87,80,91,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,63,-1,-1,-1,88,-1,75,-1,-1,-1,-1,77,76,87,94,86,86,94,89,91,89,90,-4,58,50,82,83,75,71,88,82,80,77,67,-4,59,65,80,-4,82,88,88,94,-1,67,60,-1,85,80,97,84,88,88,96,92,98,92,94,-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"233901",67,65,73,72,79,76,85,83,91,90,90,88,76,71,91,87,80,79,92,89,94,-4,94,83,63,60,68,67,76,73,82,79,89,88,89,86,68,65,71,69,79,77,87,85,91,91,94,93,66,64,72,70,78,76,84,82,90,89,90,88,67,71,-1,-1,67,86,-4,86,-1,-1,-1,-1,39,33,42,29,62,56,57,50,73,57,76,70,67,64,76,75,79,76,83,81,91,90,87,83,46,39,56,51,63,57,74,69,85,83,82,77,44,35,48,44,66,54,70,62,70,66,74,58,86,81,92,89,90,87,97,93,97,98,94,96,-1,91,-1,-4,-1,91,-1,91,-1,-4,-1,-4,-1,92,-1,86,-1,-4,-1,-4,-1,-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"233903",84,84,86,90,89,87,96,95,98,-4,91,97,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,68,73,79,81,76,80,89,93,90,-4,79,-4,83,84,82,88,90,85,98,96,-4,-4,-4,-4,76,81,79,81,83,85,94,96,-4,-4,86,-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,85,85,90,91,88,89,94,95,95,-4,84,94,50,60,-1,-1,67,80,83,-4,-1,-1,-1,-1,50,54,50,60,67,77,75,77,80,-1,-1,-1,93,85,94,-4,95,87,98,94,96,-4,-4,94,-1,-4,-1,-1,-1,-4,-1,-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"234801",20,50,31,58,38,63,55,80,58,67,43,-1,17,-1,-1,-1,17,-1,67,-1,-1,-1,-1,-1,20,47,31,50,38,63,55,78,58,60,43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,-1,-1,-1,44,-1,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,50,33,64,36,65,54,78,55,64,43,-1,20,42,31,50,38,56,55,76,58,60,43,-1,20,53,40,44,41,75,56,86,56,67,33,-1,14,53,57,63,45,62,54,86,67,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"234902",89,88,92,91,94,94,96,96,96,97,98,94,68,67,-4,81,81,79,84,88,88,93,88,-4,84,83,88,87,92,91,93,93,93,94,96,93,89,88,91,88,95,94,95,96,98,96,99,98,83,89,87,93,95,95,91,92,94,-4,94,-4,90,86,-1,91,-4,90,90,-4,-1,-4,-1,-1,63,58,60,50,88,82,75,70,80,83,82,-4,90,88,94,94,94,94,97,96,95,98,97,92,76,69,82,76,85,83,89,88,90,88,92,92,69,71,77,79,85,87,87,90,76,82,94,77,91,89,93,91,94,94,97,96,97,97,98,94,-1,90,-1,86,-1,-4,-1,96,-1,-4,-1,-1,-1,89,-1,-1,-1,89,-1,-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"234903",80,80,87,89,86,85,92,92,97,96,93,88,83,88,86,89,88,88,90,93,-4,-4,92,-4,74,74,80,85,82,81,89,89,96,96,93,83,80,77,85,85,86,85,92,94,97,95,94,95,76,79,75,82,85,89,91,92,-4,-4,-4,-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,-1,-1,-1,57,-1,57,-1,-1,-1,-1,-1,81,82,89,93,86,86,92,91,98,97,92,81,64,66,74,75,76,78,87,89,96,89,83,73,49,52,67,70,65,62,74,77,88,86,71,57,80,79,88,89,86,85,92,92,97,95,92,87,-1,80,-1,-1,-1,80,-1,93,-1,-1,-1,83,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"234904",73,69,83,86,79,75,91,90,95,95,96,88,54,67,-1,-1,50,67,85,-4,-1,-1,-1,-1,63,62,72,80,71,69,86,86,92,95,95,85,72,68,81,82,76,74,92,92,97,97,95,89,67,60,72,78,76,68,86,82,94,95,97,86,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,38,27,20,-1,56,27,60,48,-1,-1,-1,67,73,69,84,89,81,75,90,88,93,93,96,88,51,40,68,68,60,48,83,77,94,89,91,81,50,60,60,83,59,71,85,84,75,96,88,64,74,71,85,88,80,76,92,92,95,94,95,89,-1,73,-1,-4,-1,73,-1,-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"234905",83,83,89,91,88,90,93,93,98,97,99,94,29,44,-1,-1,29,78,57,56,-1,-1,-1,-1,78,77,86,90,84,88,88,87,96,94,97,93,82,78,84,88,85,88,95,92,-4,98,-4,97,70,72,78,69,77,91,80,83,-4,89,-4,91,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,17,60,-1,56,50,56,50,-1,-1,-4,-1,83,87,92,94,90,93,92,95,97,96,97,91,60,56,74,72,71,75,83,84,94,90,96,84,62,42,84,67,76,68,82,76,93,82,-4,-1,86,85,90,93,91,90,97,96,98,98,98,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"234906",81,81,88,87,88,89,93,92,95,95,94,89,44,59,61,54,65,77,67,86,75,89,85,-4,75,74,83,81,84,85,89,89,93,93,92,87,83,83,88,87,89,91,94,94,96,95,97,94,77,74,89,78,88,85,86,89,98,92,96,78,38,76,-1,91,57,94,57,88,-1,89,-1,60,58,57,50,36,80,76,77,78,83,67,86,50,80,79,89,88,87,87,91,91,94,95,90,85,61,56,73,64,74,74,85,81,91,87,83,82,44,48,57,66,65,69,75,80,80,83,80,62,84,83,89,91,89,90,95,93,96,96,94,92,-1,70,-1,-4,-1,70,-1,80,-1,-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
