DISTRICT,D200A001512R,D200A001513R,D200AC01512R,D200AC01513R,D200AM01512R,D200AM01513R,D200AR01512R,D200AR01513R,D200AS01512R,D200AS01513R,D200AW01512R,D200AW01513R,D300A001512R,D300A001513R,D300AC01512R,D300AC01513R,D300AM01512R,D300AM01513R,D300AR01512R,D300AR01513R,D300AS01512R,D300AS01513R,D300AW01512R,D300AW01513R,D400A001512R,D400A001513R,D400AC01512R,D400AC01513R,D400AM01512R,D400AM01513R,D400AR01512R,D400AR01513R,D400AS01512R,D400AS01513R,D400AW01512R,D400AW01513R,DA00A001512R,DA00A001513R,DA00AC01512R,DA00AC01513R,DA00AM01512R,DA00AM01513R,DA00AR01512R,DA00AR01513R,DA00AS01512R,DA00AS01513R,DA00AW01512R,DA00AW01513R,DB00A001512R,DB00A001513R,DB00AC01512R,DB00AC01513R,DB00AM01512R,DB00AM01513R,DB00AR01512R,DB00AR01513R,DB00AS01512R,DB00AS01513R,DB00AW01512R,DB00AW01513R,DE00A001512R,DE00A001513R,DE00AC01512R,DE00AC01513R,DE00AM01512R,DE00AM01513R,DE00AR01512R,DE00AR01513R,DE00AS01512R,DE00AS01513R,DE00AW01512R,DE00AW01513R,DF00A001512R,DF00A001513R,DF00AC01512R,DF00AC01513R,DF00AM01512R,DF00AM01513R,DF00AR01512R,DF00AR01513R,DF00AS01512R,DF00AS01513R,DF00AW01512R,DF00AW01513R,DH00A001512R,DH00A001513R,DH00AC01512R,DH00AC01513R,DH00AM01512R,DH00AM01513R,DH00AR01512R,DH00AR01513R,DH00AS01512R,DH00AS01513R,DH00AW01512R,DH00AW01513R,DI00A001512R,DI00A001513R,DI00AC01512R,DI00AC01513R,DI00AM01512R,DI00AM01513R,DI00AR01512R,DI00AR01513R,DI00AS01512R,DI00AS01513R,DI00AW01512R,DI00AW01513R,DL00A001512R,DL00A001513R,DL00AC01512R,DL00AC01513R,DL00AM01512R,DL00AM01513R,DL00AR01512R,DL00AR01513R,DL00AS01512R,DL00AS01513R,DL00AW01512R,DL00AW01513R,DM00A001512R,DM00A001513R,DM00AC01512R,DM00AC01513R,DM00AM01512R,DM00AM01513R,DM00AR01512R,DM00AR01513R,DM00AS01512R,DM00AS01513R,DM00AW01512R,DM00AW01513R,DR00A001512R,DR00A001513R,DR00AC01512R,DR00AC01513R,DR00AM01512R,DR00AM01513R,DR00AR01512R,DR00AR01513R,DR00AS01512R,DR00AS01513R,DR00AW01512R,DR00AW01513R,DS00A001512R,DS00A001513R,DS00AC01512R,DS00AC01513R,DS00AM01512R,DS00AM01513R,DS00AR01512R,DS00AR01513R,DS00AS01512R,DS00AS01513R,DS00AW01512R,DS00AW01513R,DW00A001512R,DW00A001513R,DW00AC01512R,DW00AC01513R,DW00AM01512R,DW00AM01513R,DW00AR01512R,DW00AR01513R,DW00AS01512R,DW00AS01513R,DW00AW01512R,DW00AW01513R
"007901",-1,-1,-1,.,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,51,56,62,62,50,63,52,62,58,42,34,38,-1,-1,.,.,-1,-1,-1,-1,.,.,.,-1,46,53,57,59,44,61,47,56,52,42,30,32,53,58,60,63,51,68,56,63,56,34,41,42,51,55,61,58,49,61,51,61,58,39,34,40,.,-1,.,.,.,-1,.,-1,.,.,.,-1,30,43,-1,63,22,57,35,47,-1,-1,-1,-1,50,55,63,62,49,59,49,61,59,48,29,35,39,49,53,57,37,57,35,56,53,35,18,29,42,50,67,46,47,55,37,60,-1,43,-1,-1,61,68,75,86,61,74,67,74,-1,61,-1,-1
"007902",88,79,-1,75,75,75,88,75,-1,100,100,-1,-1,100,.,-1,-1,-1,-1,-1,.,-1,.,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,74,76,79,79,73,79,76,79,72,69,68,65,81,63,-1,-1,83,-1,-1,-1,.,-1,-1,-1,66,69,72,73,65,72,69,73,61,62,62,58,74,79,75,82,74,81,77,83,65,66,76,74,69,72,74,75,67,76,72,75,64,66,63,61,-1,-1,.,-1,-1,-1,-1,-1,.,-1,-1,-1,47,63,-1,-1,54,80,46,-1,-1,-1,-1,100,73,73,83,77,72,78,74,75,78,73,61,55,53,58,61,60,50,63,53,62,59,50,44,41,51,49,35,35,52,55,64,62,29,31,45,33,81,82,85,86,81,84,82,87,83,73,75,70
"007904",75,65,-1,-1,83,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,68,68,69,72,68,72,70,71,73,67,55,51,64,64,-1,63,58,71,67,77,-1,-1,-1,56,62,62,61,66,62,66,64,65,66,61,49,43,71,69,73,71,69,73,75,74,70,63,62,58,66,66,66,70,66,70,69,68,69,66,55,48,88,63,-1,-1,-1,-1,-1,-1,.,.,-1,-1,39,44,33,50,55,58,34,42,-1,28,-1,25,65,66,65,73,67,71,66,68,76,71,49,43,47,50,47,60,47,52,49,52,58,54,31,29,44,41,27,35,49,40,46,53,45,38,50,27,76,78,83,81,75,82,76,82,89,72,56,64
"007905",73,85,-1,-1,89,92,78,83,-1,-1,-1,-1,83,88,-1,100,100,100,86,78,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,73,70,77,75,79,78,74,72,66,64,55,47,63,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,67,63,72,69,73,73,68,65,57,55,48,41,76,71,75,76,82,77,78,74,63,62,66,56,68,66,72,71,75,74,69,67,60,59,50,44,89,75,-1,-1,100,71,-1,71,-1,-1,.,-1,48,49,58,57,81,62,31,44,-1,-1,-1,-1,70,68,79,75,77,78,70,69,69,65,45,38,49,48,57,56,58,61,47,49,46,45,22,22,49,44,50,45,55,54,48,44,44,33,34,35,84,78,90,86,89,86,85,82,80,74,67,53
"007906",-1,-1,.,.,-1,-1,-1,-1,.,.,.,-1,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,65,63,67,63,67,68,70,68,61,56,50,51,.,88,.,-1,.,-1,.,-1,.,-1,.,.,62,60,63,59,65,66,67,66,57,52,48,48,66,66,61,64,69,69,72,71,57,55,57,61,63,61,63,61,65,66,67,66,60,54,49,48,.,.,.,.,.,.,.,.,.,.,.,.,41,42,36,26,60,49,40,47,-1,43,-1,36,64,60,73,61,66,66,68,66,66,56,42,42,49,50,53,48,50,55,54,56,51,46,28,38,59,47,56,42,62,52,66,51,46,51,52,33,77,76,88,73,79,79,81,83,73,70,52,67
"008901",79,86,92,94,81,89,71,89,91,75,-1,75,83,83,-1,-1,-1,-1,-1,-1,.,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,83,82,89,86,84,84,83,85,84,82,73,69,64,64,73,68,61,60,66,71,69,63,54,48,72,73,78,77,73,77,73,76,73,73,64,56,84,84,86,88,86,86,85,88,79,81,79,75,74,74,78,78,77,80,75,75,72,72,59,61,83,83,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,51,54,43,61,55,71,55,43,-1,56,45,38,83,80,91,85,83,83,82,82,89,84,66,64,65,65,72,72,66,67,66,71,65,64,47,44,56,50,57,57,51,51,60,51,64,54,49,28,89,89,94,92,90,90,89,90,89,89,81,76
"008902",84,74,100,75,76,81,76,77,100,70,90,55,67,93,-1,-1,-1,-1,-1,100,.,-1,-1,-1,-1,100,.,.,-1,-1,-1,-1,.,.,.,-1,78,78,79,82,81,83,78,79,82,77,67,64,60,57,60,65,59,64,62,57,68,52,51,40,70,70,71,74,74,76,67,71,75,68,57,55,81,79,78,80,84,82,81,82,81,75,77,71,74,75,73,78,80,80,72,77,78,73,62,58,60,94,-1,-1,-1,-1,-1,100,-1,-1,-1,-1,40,44,30,44,59,62,31,38,45,29,26,30,76,78,80,83,79,84,74,77,82,79,57,59,57,58,59,63,63,64,56,60,64,57,36,39,58,53,68,58,56,59,57,54,77,60,28,28,87,87,89,90,89,90,87,87,88,87,76,77
"008903",-1,92,.,-1,-1,-1,-1,-1,.,-1,-1,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,81,79,85,83,81,85,81,79,89,79,67,59,65,70,68,69,60,81,67,67,84,65,55,57,75,73,80,78,73,81,74,73,85,73,67,54,81,80,85,87,78,84,83,81,88,76,73,68,77,74,81,78,78,81,74,74,87,78,66,54,.,.,.,.,.,.,.,.,.,.,.,.,34,38,-1,-1,50,55,23,35,-1,-1,-1,-1,81,77,84,80,83,87,80,78,89,81,62,51,59,60,63,67,59,73,60,59,75,57,38,38,54,41,54,40,54,52,43,35,70,36,56,36,89,85,92,92,90,90,93,86,92,82,72,65
"009901",.,.,.,.,.,.,.,.,.,.,.,.,73,89,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,75,71,78,81,81,82,73,70,70,63,65,51,.,-1,.,.,.,-1,.,-1,.,.,.,.,71,68,74,78,79,80,69,66,65,57,60,48,76,73,72,82,82,82,76,73,68,59,72,59,71,68,73,78,79,79,69,66,65,58,62,48,.,.,.,.,.,.,.,.,.,.,.,.,51,41,32,57,78,61,38,28,-1,-1,36,21,74,70,82,80,80,82,69,67,73,67,59,43,54,55,59,73,64,70,49,50,52,46,37,32,52,55,55,71,58,62,46,51,48,37,52,48,88,85,93,93,90,93,85,85,89,84,79,64
"010901",86,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,84,84,82,91,78,79,91,92,89,84,79,71,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,83,82,80,89,78,74,88,92,86,83,89,64,83,85,80,94,74,77,92,92,87,86,77,74,76,75,75,72,68,75,81,89,85,75,67,50,-1,.,.,.,-1,.,-1,.,.,.,-1,.,70,67,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,86,84,85,88,81,83,90,91,91,83,81,69,76,74,70,84,69,70,83,84,81,73,77,55,71,68,57,63,57,57,91,86,77,45,-1,80,86,88,86,96,79,82,93,93,90,90,80,78
"010902",69,69,92,92,58,65,75,73,67,80,-1,36,100,97,-1,-1,100,90,100,100,-1,-1,.,100,.,.,.,.,.,.,.,.,.,.,.,.,79,80,84,89,77,79,82,84,81,82,67,66,88,86,-1,-1,-1,-1,100,-1,-1,-1,-1,-1,71,73,78,83,69,71,74,78,71,74,56,55,81,81,83,87,77,79,85,85,79,76,76,71,71,74,70,84,69,74,76,78,71,76,63,57,91,83,83,88,89,70,89,90,100,75,-1,100,50,62,35,50,44,71,56,65,-1,-1,69,57,78,80,85,91,78,79,80,82,83,86,59,62,62,64,71,77,57,61,65,68,65,67,45,45,50,47,57,64,46,42,52,48,54,57,39,23,83,83,90,91,81,81,85,87,84,84,68,70
"011901",76,81,83,91,77,83,78,85,76,87,54,54,93,89,100,93,100,92,84,96,100,85,78,71,73,71,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,75,74,78,79,78,77,75,76,80,76,58,56,69,66,72,72,71,67,73,72,75,64,46,45,70,67,73,72,74,72,70,70,75,68,52,48,77,76,77,78,79,79,79,79,79,74,63,62,69,68,72,72,74,72,68,69,73,69,54,49,67,72,71,87,69,75,65,71,88,73,-1,50,46,45,41,41,57,55,41,45,33,38,43,32,74,72,79,79,78,76,72,74,82,77,53,50,63,61,69,69,67,65,62,63,71,65,42,40,51,49,50,53,57,50,51,55,55,50,38,27,84,84,86,88,85,85,85,86,88,86,67,67
"011902",80,65,89,58,80,68,82,79,74,59,72,38,80,67,-1,-1,100,70,83,70,-1,-1,-1,-1,71,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,69,67,73,74,71,71,71,70,67,67,58,46,59,58,61,61,59,62,61,62,53,58,54,37,63,60,66,67,67,65,64,64,59,59,51,39,72,70,73,76,74,72,76,75,66,68,65,54,65,62,66,68,70,67,67,64,61,59,52,43,73,79,-1,-1,-1,-1,-1,83,-1,-1,-1,-1,36,35,30,35,49,44,37,34,-1,23,29,26,66,64,73,71,69,69,67,65,67,66,50,39,53,48,54,56,58,56,53,50,50,51,40,24,48,41,51,43,53,47,50,46,41,33,34,20,79,80,88,88,78,81,81,82,80,83,67,58
"011904",64,66,100,88,65,67,55,79,-1,83,-1,29,100,100,-1,-1,-1,-1,-1,-1,.,.,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,.,-1,-1,.,78,76,86,82,78,78,77,81,80,70,65,58,66,62,79,69,62,64,58,67,78,60,66,41,70,67,79,71,70,70,70,73,75,61,56,50,80,79,83,81,79,81,81,86,76,70,76,68,67,68,73,71,70,71,69,74,65,61,52,54,100,90,-1,100,-1,71,-1,100,-1,100,-1,-1,41,47,64,-1,42,64,42,62,-1,-1,-1,-1,76,72,88,82,76,76,74,76,84,70,55,49,56,57,72,68,52,60,55,62,65,54,39,36,52,49,67,54,49,50,50,58,54,46,38,28,84,80,91,87,83,83,84,85,86,74,72,64
"011905",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,64,63,73,47,52,63,71,79,69,43,64,41,-1,-1,.,.,-1,-1,-1,-1,.,.,.,-1,63,60,70,41,47,62,75,77,63,-1,65,37,65,65,71,-1,52,61,76,85,63,-1,69,62,63,64,60,-1,53,63,70,88,-1,-1,71,56,.,.,.,.,.,.,.,.,.,.,.,.,63,71,-1,-1,63,77,63,100,-1,-1,71,-1,62,61,77,65,51,66,67,72,-1,60,60,-1,53,49,63,33,40,51,62,68,63,-1,50,24,59,41,-1,-1,47,-1,60,71,-1,-1,-1,-1,65,63,80,59,52,65,72,74,71,63,57,25
"012901",83,74,.,-1,-1,73,-1,73,.,-1,.,71,-1,-1,-1,.,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,85,86,85,90,85,87,86,89,85,81,82,77,79,82,86,-1,75,91,92,80,-1,83,-1,-1,80,81,83,86,80,82,82,84,76,75,77,69,89,88,85,88,89,90,91,93,82,78,94,86,82,80,85,85,85,87,83,83,89,66,68,66,74,78,-1,.,-1,-1,83,-1,-1,.,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,81,83,86,93,82,82,81,84,88,85,67,66,68,69,63,67,64,70,73,77,68,56,75,57,60,68,56,79,70,61,63,77,50,86,-1,42,86,88,85,93,86,87,86,91,87,85,87,82
"013801",.,-1,.,.,.,-1,.,-1,.,.,.,-1,95,96,.,-1,88,88,100,100,.,.,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,73,83,50,77,72,78,78,89,.,.,76,88,100,100,-1,.,-1,-1,-1,-1,.,.,.,-1,67,80,43,71,66,74,74,87,.,.,69,85,75,83,35,73,76,78,83,89,.,.,83,88,69,81,44,76,69,76,75,87,.,.,73,84,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,69,83,68,82,67,77,73,89,.,.,67,87,55,68,-1,50,50,60,65,78,.,.,50,71,32,69,-1,86,-1,50,55,81,.,.,-1,.,84,85,83,73,79,78,89,94,.,.,80,100
"013901",78,76,-1,-1,100,-1,-1,83,-1,-1,-1,-1,88,97,-1,100,-1,100,-1,100,-1,83,-1,100,.,-1,.,.,.,-1,.,-1,.,.,.,-1,64,61,64,67,60,61,69,68,64,57,57,49,72,61,75,61,65,55,78,71,69,69,73,47,59,58,57,60,56,58,65,65,57,51,55,47,66,63,64,67,63,62,73,71,61,53,65,54,61,59,61,64,58,58,67,67,62,55,55,47,-1,72,-1,-1,-1,78,-1,88,-1,-1,-1,-1,27,38,-1,44,24,42,40,41,-1,-1,-1,30,61,60,63,66,58,60,65,66,67,60,50,43,46,47,50,54,41,44,51,55,50,46,36,33,47,44,34,38,46,44,54,49,40,44,53,37,75,71,76,80,72,73,81,76,74,64,66,55
"013902",.,71,.,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,78,65,80,88,79,62,78,68,82,45,78,59,.,.,.,.,.,.,.,.,.,.,.,.,78,62,88,80,77,59,77,64,-1,-1,74,62,80,67,78,91,80,61,80,72,88,-1,79,65,77,64,78,86,76,60,79,65,83,50,74,63,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,.,.,-1,-1,-1,-1,.,.,.,-1,76,63,86,86,77,62,74,64,-1,-1,77,45,63,34,-1,-1,63,32,67,41,-1,-1,-1,-1,82,57,-1,-1,100,63,100,-1,-1,-1,-1,-1,82,70,86,-1,87,71,74,76,-1,.,-1,-1
"013903",78,63,-1,-1,-1,63,-1,88,-1,-1,-1,-1,.,-1,.,.,.,-1,.,-1,.,.,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,78,73,78,71,81,74,83,82,61,67,75,62,50,85,-1,-1,-1,-1,-1,100,-1,-1,.,-1,74,70,71,66,76,69,81,81,51,62,77,60,78,74,74,69,80,74,89,85,52,62,80,70,74,67,72,64,76,67,80,78,62,61,67,55,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,78,73,82,73,82,75,78,80,72,73,70,52,61,61,58,54,64,62,67,74,43,49,62,54,61,63,47,50,76,70,60,67,50,67,58,50,86,82,95,81,90,86,87,88,65,75,82,74
"013905",100,-1,-1,.,-1,-1,-1,-1,-1,.,.,.,-1,100,.,-1,-1,-1,-1,-1,.,-1,-1,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,86,86,91,91,87,87,87,89,85,82,78,76,100,83,-1,-1,-1,-1,-1,-1,-1,.,.,-1,82,81,89,87,83,83,81,85,80,74,72,71,85,85,87,90,84,83,88,89,80,79,83,80,82,83,88,88,83,83,82,88,78,76,74,74,-1,100,.,-1,-1,100,-1,100,.,-1,.,-1,59,73,-1,-1,71,88,-1,75,-1,-1,-1,-1,87,88,94,92,90,91,86,90,90,86,72,72,71,72,80,75,70,72,72,78,71,64,56,66,72,81,67,85,82,74,67,91,58,75,85,76,94,92,94,98,94,94,94,93,97,96,87,80
"014801",.,35,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,56,.,-1,.,-1,.,-1,.,-1,.,-1,58,38,47,48,47,25,75,48,80,47,-1,20,72,37,-1,45,-1,-1,100,52,-1,50,-1,-1,60,37,54,44,54,23,79,47,77,47,-1,24,48,41,-1,50,-1,32,78,52,78,42,-1,26,63,30,-1,-1,-1,-1,75,35,86,-1,-1,-1,.,-1,.,.,.,.,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,70,35,-1,46,83,20,73,43,83,52,-1,-1,56,38,47,48,47,25,74,48,80,47,-1,20,-1,17,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,39,44,-1,56,-1,-1,-1,45,-1,64,-1,-1
"014802",.,92,.,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,.,.,.,.,.,-1,.,.,.,.,67,75,-1,92,-1,59,-1,86,-1,81,.,-1,67,69,-1,100,-1,-1,-1,78,-1,-1,.,-1,-1,75,-1,92,-1,59,-1,86,-1,81,.,-1,-1,68,-1,83,-1,-1,-1,83,-1,71,.,-1,.,59,.,-1,.,-1,.,-1,.,-1,.,.,.,-1,.,.,.,.,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,82,-1,100,-1,70,-1,89,-1,89,.,-1,67,75,-1,92,-1,59,-1,86,-1,81,.,-1,.,58,.,-1,.,-1,.,-1,.,-1,.,.,.,85,.,-1,.,-1,.,-1,.,-1,.,-1
"014803",78,88,-1,-1,83,-1,83,100,.,-1,-1,-1,-1,-1,.,.,-1,-1,-1,-1,.,.,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,59,68,71,69,47,62,67,76,74,76,45,50,35,59,-1,53,29,54,50,71,-1,64,-1,45,55,66,67,65,45,63,65,74,71,74,33,47,62,67,73,62,53,60,70,79,80,67,33,61,77,62,100,57,58,66,88,67,88,63,-1,48,-1,-1,-1,.,-1,.,-1,.,-1,-1,-1,-1,.,-1,.,.,.,.,.,-1,.,.,.,.,55,68,69,77,40,64,64,74,67,84,52,39,51,61,69,63,36,52,61,73,67,70,36,38,38,59,-1,56,36,47,44,73,-1,78,-1,43,59,72,76,81,43,63,64,81,77,83,55,51
"014804",71,82,-1,-1,75,82,63,100,-1,-1,-1,-1,93,90,-1,-1,100,93,83,93,.,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,77,81,83,82,74,80,80,86,78,75,69,75,50,57,-1,-1,41,70,50,65,-1,-1,55,-1,69,72,81,70,68,71,69,81,69,50,62,69,77,80,79,79,72,77,85,87,70,65,73,81,74,76,81,78,72,74,82,82,54,71,70,71,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,77,82,87,85,77,83,74,84,87,85,63,68,59,63,67,65,51,57,62,72,71,64,52,54,63,33,-1,-1,64,35,75,38,-1,-1,-1,-1,79,82,83,84,76,81,82,87,83,77,71,78
"014901",71,83,67,100,86,80,76,76,63,100,-1,70,75,86,.,83,-1,83,-1,83,.,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,81,85,85,89,82,85,83,86,74,84,73,76,76,86,-1,100,73,77,82,92,-1,-1,-1,86,73,77,77,81,70,77,77,80,68,73,68,68,79,84,81,86,79,82,84,88,69,79,71,80,78,78,82,81,77,79,81,83,74,68,71,73,62,95,-1,-1,-1,100,-1,100,-1,-1,-1,-1,32,57,-1,-1,-1,-1,-1,71,-1,.,-1,-1,83,85,88,91,85,88,83,84,78,88,74,74,54,66,55,76,55,70,58,67,49,63,43,54,53,51,59,57,60,57,49,53,54,35,30,35,82,86,88,91,84,87,85,87,74,88,75,77
"014902",79,67,-1,-1,100,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,58,60,63,62,55,66,66,63,57,57,37,41,66,53,75,55,61,48,72,62,56,80,-1,-1,56,58,58,59,53,65,66,62,50,57,38,36,57,62,56,64,57,65,66,68,50,52,38,53,53,59,59,57,49,68,62,62,50,55,35,41,.,.,.,.,.,.,.,.,.,.,.,.,40,54,-1,63,43,60,54,52,-1,67,-1,-1,59,58,71,61,53,67,66,60,63,60,37,33,42,47,49,53,37,54,47,48,50,45,16,25,53,49,63,50,45,33,59,54,46,57,-1,64,69,65,72,81,68,69,75,66,85,55,44,48
"014903",83,81,81,86,86,82,86,85,70,81,77,65,98,96,93,100,100,95,96,96,100,98,100,95,83,74,-1,-1,89,67,78,78,.,-1,-1,-1,82,81,86,85,83,84,83,84,83,82,71,64,70,73,73,75,69,76,73,79,70,72,61,52,72,72,76,76,73,75,73,76,73,71,60,53,83,82,84,85,82,85,85,86,81,81,78,69,73,74,78,77,74,78,74,76,76,75,61,55,79,79,91,85,78,78,76,82,89,89,59,56,45,47,50,43,50,57,42,46,52,45,31,33,81,79,87,85,83,83,81,82,85,82,65,58,64,64,70,68,66,68,64,69,67,63,46,40,71,67,75,67,73,70,71,71,69,70,58,52,87,85,91,90,88,88,88,88,88,86,77,69
"014905",.,100,.,-1,.,-1,.,-1,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,82,85,91,94,86,89,83,87,69,85,74,66,64,77,88,71,53,83,67,83,-1,88,73,45,77,83,88,92,82,87,78,86,57,82,71,60,83,88,87,93,85,91,87,91,57,83,84,76,77,83,83,92,87,88,73,88,61,82,71,57,.,-1,.,-1,.,-1,.,-1,.,-1,.,.,53,48,-1,-1,-1,-1,-1,71,-1,-1,-1,-1,82,83,95,94,87,88,79,83,79,86,65,56,68,74,78,88,70,79,70,74,55,86,61,47,82,73,93,83,77,78,77,68,100,77,82,58,86,87,94,96,88,90,88,86,76,87,76,72
"014906",80,81,82,84,79,80,83,85,79,78,77,70,85,87,89,88,86,87,86,89,88,88,74,79,77,75,77,79,80,77,77,77,70,72,76,62,76,76,81,81,73,77,79,80,78,76,66,63,70,71,75,75,66,71,74,76,75,72,61,58,70,71,74,74,68,71,74,76,70,69,60,57,77,78,79,80,74,77,82,83,77,75,73,68,76,76,80,80,74,77,79,80,76,76,65,63,72,76,81,81,71,80,75,80,67,74,63,55,51,58,47,56,52,64,54,60,46,50,49,46,74,75,82,81,73,76,75,78,80,78,59,58,61,64,69,71,57,64,63,68,68,65,46,44,53,52,58,53,50,54,56,56,62,56,39,35,81,82,88,87,79,83,83,85,84,82,70,68
"014907",68,65,-1,-1,-1,71,83,-1,-1,-1,-1,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,89,-1,96,-1,90,-1,87,-1,95,-1,59,-1,76,77,83,82,76,81,76,78,82,77,64,60,67,62,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,65,66,77,69,66,73,64,67,72,60,46,50,79,80,80,85,78,84,80,82,78,72,75,73,66,67,73,76,66,72,62,67,67,64,68,49,57,70,-1,-1,-1,-1,-1,-1,100,-1,-1,-1,26,42,-1,-1,-1,60,-1,50,-1,-1,-1,-1,75,74,85,79,75,79,72,75,86,82,54,47,55,56,68,62,52,63,50,58,71,55,36,36,54,48,64,46,52,48,49,64,76,53,33,19,75,81,71,85,76,85,79,83,60,81,71,64
"014908",90,97,100,100,83,100,92,95,-1,92,-1,100,100,100,100,-1,100,100,100,100,-1,-1,-1,-1,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,89,89,95,94,88,91,90,91,88,90,83,78,67,96,-1,-1,-1,100,-1,100,-1,-1,-1,-1,78,77,91,84,76,80,79,81,72,74,70,58,91,90,96,94,86,90,93,93,89,91,90,82,83,84,92,90,82,86,81,85,81,82,83,77,85,84,-1,100,-1,75,100,89,-1,100,-1,-1,61,59,88,65,71,69,51,65,-1,-1,-1,45,88,89,94,94,89,91,88,89,86,89,78,73,73,72,84,83,74,80,71,73,68,69,61,46,79,72,94,77,81,77,79,75,73,63,61,59,91,90,96,95,89,91,93,92,90,91,83,78
"014909",72,74,71,85,75,77,76,75,69,75,63,50,89,90,94,95,89,94,89,88,96,87,80,84,91,92,-1,83,-1,100,-1,100,-1,-1,-1,-1,66,67,68,72,67,70,70,70,70,67,54,48,54,55,55,61,52,57,58,59,57,57,43,38,60,61,60,66,61,65,63,64,61,60,46,42,69,69,67,72,68,72,74,74,69,63,60,55,64,65,64,68,65,70,68,68,66,64,50,45,71,78,67,100,71,84,76,70,67,88,67,50,45,49,32,34,60,63,44,50,43,23,29,44,64,64,69,73,65,68,65,66,71,71,47,40,49,52,50,58,49,57,53,56,55,53,34,30,51,54,51,54,47,50,58,58,55,64,41,44,79,79,82,85,79,81,82,82,84,78,67,60
"014910",81,95,-1,-1,75,100,75,100,-1,-1,-1,-1,77,75,-1,-1,-1,-1,-1,100,-1,-1,-1,-1,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,77,81,79,89,75,80,79,86,81,82,71,66,54,82,-1,100,50,71,50,86,-1,-1,-1,-1,69,74,73,85,67,72,72,82,74,74,62,53,80,84,80,88,75,81,83,89,80,85,83,74,70,77,75,82,71,75,70,82,73,78,58,68,90,77,100,-1,67,-1,100,83,100,-1,-1,-1,20,82,-1,-1,-1,77,-1,92,.,-1,-1,71,75,79,79,90,75,78,75,84,82,80,60,59,60,68,61,82,59,67,64,76,67,66,43,46,48,66,44,68,38,62,54,79,64,61,44,48,79,82,80,91,77,81,82,87,83,83,74,65
