DISTRICT,D200A004216R,D200A004217R,D200AC04216R,D200AC04217R,D200AM04216R,D200AM04217R,D200AR04216R,D200AR04217R,D200AS04216R,D200AS04217R,D200AW04216R,D200AW04217R,D300A004216R,D300A004217R,D300AC04216R,D300AC04217R,D300AM04216R,D300AM04217R,D300AR04216R,D300AR04217R,D300AS04216R,D300AS04217R,D300AW04216R,D300AW04217R,D400A004216R,D400A004217R,D400AC04216R,D400AC04217R,D400AM04216R,D400AM04217R,D400AR04216R,D400AR04217R,D400AS04216R,D400AS04217R,D400AW04216R,D400AW04217R,DA00A004216R,DA00A004217R,DA00AC04216R,DA00AC04217R,DA00AM04216R,DA00AM04217R,DA00AR04216R,DA00AR04217R,DA00AS04216R,DA00AS04217R,DA00AW04216R,DA00AW04217R,DB00A004216R,DB00A004217R,DB00AC04216R,DB00AC04217R,DB00AM04216R,DB00AM04217R,DB00AR04216R,DB00AR04217R,DB00AS04216R,DB00AS04217R,DB00AW04216R,DB00AW04217R,DE00A004216R,DE00A004217R,DE00AC04216R,DE00AC04217R,DE00AM04216R,DE00AM04217R,DE00AR04216R,DE00AR04217R,DE00AS04216R,DE00AS04217R,DE00AW04216R,DE00AW04217R,DF00A004216R,DF00A004217R,DF00AC04216R,DF00AC04217R,DF00AM04216R,DF00AM04217R,DF00AR04216R,DF00AR04217R,DF00AS04216R,DF00AS04217R,DF00AW04216R,DF00AW04217R,DH00A004216R,DH00A004217R,DH00AC04216R,DH00AC04217R,DH00AM04216R,DH00AM04217R,DH00AR04216R,DH00AR04217R,DH00AS04216R,DH00AS04217R,DH00AW04216R,DH00AW04217R,DI00A004216R,DI00A004217R,DI00AC04216R,DI00AC04217R,DI00AM04216R,DI00AM04217R,DI00AR04216R,DI00AR04217R,DI00AS04216R,DI00AS04217R,DI00AW04216R,DI00AW04217R,DL00A004216R,DL00A004217R,DL00AC04216R,DL00AC04217R,DL00AM04216R,DL00AM04217R,DL00AR04216R,DL00AR04217R,DL00AS04216R,DL00AS04217R,DL00AW04216R,DL00AW04217R,DM00A004216R,DM00A004217R,DM00AC04216R,DM00AC04217R,DM00AM04216R,DM00AM04217R,DM00AR04216R,DM00AR04217R,DM00AS04216R,DM00AS04217R,DM00AW04216R,DM00AW04217R,DR00A004216R,DR00A004217R,DR00AC04216R,DR00AC04217R,DR00AM04216R,DR00AM04217R,DR00AR04216R,DR00AR04217R,DR00AS04216R,DR00AS04217R,DR00AW04216R,DR00AW04217R,DS00A004216R,DS00A004217R,DS00AC04216R,DS00AC04217R,DS00AM04216R,DS00AM04217R,DS00AR04216R,DS00AR04217R,DS00AS04216R,DS00AS04217R,DS00AW04216R,DS00AW04217R,DW00A004216R,DW00A004217R,DW00AC04216R,DW00AC04217R,DW00AM04216R,DW00AM04217R,DW00AR04216R,DW00AR04217R,DW00AS04216R,DW00AS04217R,DW00AW04216R,DW00AW04217R
"007901",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,27,34,44,45,27,39,29,36,34,39,24,34,.,.,.,.,.,.,.,.,.,.,.,.,27,29,42,36,27,35,28,30,31,31,21,26,30,37,40,43,28,47,37,42,31,32,34,43,23,33,42,42,24,36,26,34,32,37,22,33,.,.,.,.,.,.,.,.,.,.,.,.,-1,29,-1,-1,-1,44,50,31,-1,-1,-1,-1,24,30,48,47,25,31,22,29,35,46,-1,24,19,19,32,28,14,25,16,22,31,29,20,17,-1,26,-1,-1,-1,35,-1,25,-1,-1,-1,-1,68,45,78,100,50,68,65,50,-1,-1,-1,-1
"007902",-1,-1,71,-1,50,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,39,46,47,57,47,47,39,47,42,53,32,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,34,35,48,36,36,28,34,32,40,26,22,43,46,46,53,49,48,44,48,36,50,35,37,30,38,35,48,36,39,31,41,34,46,26,25,-1,-1,.,.,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,40,-1,24,-1,-1,-1,-1,-1,36,46,48,61,44,46,35,46,47,57,30,25,15,18,22,30,21,22,15,20,26,31,13,9,-1,12,-1,16,8,17,-1,12,-1,-1,-1,-1,53,58,63,69,62,60,52,56,53,61,43,41
"007904",-1,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,.,-1,-1,-1,-1,-1,.,.,-1,.,23,25,34,40,24,29,26,29,29,30,17,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,19,29,29,19,23,19,25,21,23,15,13,23,24,29,33,22,27,28,31,21,22,24,20,21,23,32,36,23,26,23,27,26,28,14,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,7,25,-1,33,8,26,13,25,-1,-1,-1,26,23,26,38,46,25,30,24,27,37,36,11,13,6,8,15,13,7,13,8,10,10,15,5,4,-1,13,-1,35,-1,18,-1,16,-1,-1,-1,-1,31,34,44,62,28,41,37,40,38,41,31,26
"007905",33,33,-1,-1,40,44,28,-1,-1,-1,-1,-1,63,78,-1,-1,86,86,63,63,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,.,.,-1,34,37,41,43,35,37,36,37,37,47,31,17,-1,-1,-1,.,-1,-1,-1,-1,.,-1,.,-1,23,26,30,33,26,29,25,27,27,37,25,14,37,38,42,41,35,38,41,41,32,42,40,21,27,31,33,36,30,32,30,32,30,42,24,15,-1,-1,-1,-1,-1,-1,-1,-1,.,.,-1,.,-1,24,-1,-1,-1,34,25,27,-1,-1,-1,-1,32,35,40,46,35,37,32,33,41,51,22,14,9,14,17,16,13,15,11,14,16,31,3,3,-1,21,-1,20,6,23,4,20,-1,34,-1,16,53,51,61,61,49,49,54,51,53,56,46,23
"007906",-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,.,.,-1,-1,-1,-1,.,.,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,25,32,21,38,24,33,32,37,25,32,33,21,-1,-1,-1,-1,-1,.,-1,-1,.,-1,.,.,20,28,19,34,21,29,27,33,21,31,27,19,28,34,20,38,26,33,38,39,22,30,41,24,23,31,20,35,23,32,30,35,23,30,32,21,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,27,28,-1,-1,24,41,23,28,-1,-1,-1,-1,21,30,23,38,22,33,26,34,28,35,24,18,7,13,9,19,10,16,13,17,9,16,17,8,-1,22,-1,31,-1,22,6,22,-1,29,-1,-1,37,37,29,57,31,40,44,49,35,37,46,17
"008901",35,45,-1,-1,39,56,38,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,.,-1,-1,-1,-1,-1,.,-1,-1,.,46,47,50,43,41,45,50,50,40,42,44,40,18,18,21,27,14,20,21,22,19,15,-1,-1,29,31,33,27,28,33,34,36,28,30,25,26,51,53,50,44,44,51,58,58,39,41,55,53,32,33,38,24,32,36,37,36,30,36,30,31,-1,-1,.,-1,-1,-1,-1,-1,.,.,-1,.,-1,-1,-1,-1,12,10,7,11,-1,-1,-1,-1,41,41,50,41,39,41,42,44,40,44,36,25,12,12,17,17,13,13,16,17,16,12,8,7,7,14,-1,14,8,16,10,20,-1,-1,-1,19,56,57,59,54,50,53,60,61,47,49,53,49
"008902",41,56,60,45,38,59,52,56,-1,-1,-1,-1,50,50,-1,-1,-1,-1,-1,60,-1,-1,-1,-1,-1,-1,.,.,.,.,-1,.,.,-1,.,.,40,43,43,43,34,44,42,43,45,49,29,30,21,25,21,24,10,28,26,27,36,22,-1,18,26,30,29,31,23,32,29,30,34,34,17,17,41,44,43,37,35,42,45,45,41,45,36,35,31,35,35,32,26,36,33,36,36,39,23,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,5,10,-1,10,8,17,7,10,-1,-1,-1,-1,38,43,43,47,34,45,38,41,49,52,23,25,12,14,14,16,12,18,14,14,20,18,9,8,7,13,-1,19,7,15,10,14,-1,29,-1,-1,53,55,57,60,49,55,54,54,57,67,40,43
"008903",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,45,49,47,54,44,49,47,50,52,58,45,33,22,31,-1,38,30,38,21,30,-1,-1,-1,-1,34,41,38,43,36,41,39,44,51,46,36,27,46,51,45,53,42,48,51,55,47,53,57,37,35,40,37,44,32,39,38,42,51,53,35,22,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,23,34,-1,-1,-1,-1,-1,-1,44,47,48,56,45,50,43,44,56,63,30,29,11,21,9,25,16,34,15,26,23,18,16,11,-1,19,-1,-1,-1,-1,-1,20,-1,-1,-1,-1,59,61,63,64,58,60,61,60,60,66,55,40
"009901",-1,-1,.,-1,-1,-1,-1,-1,.,.,-1,.,-1,83,-1,-1,-1,83,-1,83,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,35,36,40,36,37,41,32,35,46,50,25,25,-1,-1,.,.,-1,-1,-1,-1,.,.,.,-1,31,31,36,32,34,39,28,31,41,45,22,23,38,37,44,33,39,43,37,37,43,43,33,28,32,33,37,32,35,39,29,32,41,47,23,26,.,.,.,.,.,.,.,.,.,.,.,.,-1,6,-1,-1,9,26,-1,10,-1,-1,-1,-1,32,35,35,40,35,40,27,32,48,57,20,22,7,11,11,10,13,20,8,12,-1,30,-1,-1,-1,29,-1,29,-1,33,-1,25,-1,65,-1,26,49,49,54,62,46,50,45,48,75,70,39,22
"010901",-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,46,37,48,46,44,25,47,44,61,42,29,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36,29,46,35,35,18,33,40,45,28,26,-1,53,47,58,48,49,30,55,58,60,36,38,38,42,18,-1,-1,35,-1,43,36,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,.,-1,.,38,27,39,45,38,20,40,30,63,46,-1,-1,27,21,28,38,27,14,31,30,38,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,48,40,53,50,47,27,50,46,59,47,24,24
"010902",48,41,-1,69,44,45,55,35,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,-1,.,.,.,-1,.,-1,.,-1,.,-1,.,.,.,.,45,45,48,52,36,38,50,50,41,42,45,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,34,33,34,39,28,31,41,38,31,30,38,24,48,46,50,47,35,37,57,53,34,41,52,46,38,37,37,42,33,34,43,43,32,30,43,28,-1,-1,-1,.,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,-1,24,-1,-1,-1,-1,42,45,46,57,37,39,44,47,47,42,38,27,18,18,20,23,14,14,23,21,18,20,22,9,8,20,-1,23,9,20,11,20,-1,21,-1,14,48,50,54,57,38,40,53,54,46,48,46,39
"011901",38,45,47,58,34,41,39,43,44,43,47,27,68,67,75,91,74,70,70,61,-1,100,83,-1,-1,-1,.,-1,-1,-1,-1,-1,.,-1,-1,.,36,38,42,45,33,39,37,38,42,41,32,23,30,25,25,27,21,25,30,23,39,34,21,27,27,29,32,35,26,31,28,29,34,32,24,16,39,41,42,45,34,40,42,42,37,38,41,28,29,31,34,37,28,34,29,31,35,33,26,20,45,41,56,56,-1,50,39,40,-1,-1,-1,-1,11,10,10,10,15,20,13,11,10,9,15,6,34,36,41,45,33,37,33,33,47,43,24,18,19,19,23,28,19,23,20,20,27,24,18,9,7,12,12,18,6,14,7,12,13,19,-1,6,52,54,58,63,46,51,53,53,57,56,46,30
"011902",25,35,43,47,16,26,34,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,-1,.,.,-1,-1,-1,-1,.,.,.,31,31,39,39,25,28,33,33,33,33,23,18,20,21,25,30,19,20,23,22,24,21,20,12,25,25,33,32,21,25,27,27,26,27,16,13,35,34,40,39,27,29,40,37,30,30,34,23,27,27,34,35,23,26,29,29,28,29,20,16,-1,-1,-1,.,-1,-1,-1,-1,.,.,.,-1,13,14,13,17,17,21,16,16,-1,-1,14,8,28,28,38,38,23,27,27,28,35,35,13,13,13,15,22,23,10,13,16,17,17,16,9,6,5,21,-1,25,5,21,6,23,-1,21,-1,19,48,46,58,54,36,39,50,49,46,49,38,25
"011904",26,33,47,50,25,30,39,37,-1,-1,-1,-1,83,83,-1,-1,100,-1,-1,83,-1,-1,-1,.,-1,.,.,.,.,.,.,.,-1,.,.,.,39,42,50,50,36,37,41,44,49,44,25,43,17,18,21,21,12,21,17,19,29,25,-1,-1,28,31,40,41,27,31,30,33,35,35,19,33,43,45,51,52,41,40,49,51,49,34,31,55,33,33,40,45,31,29,35,35,40,43,25,34,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,-1,-1,-1,20,14,14,-1,-1,-1,-1,35,39,48,49,32,35,34,38,49,52,19,31,17,17,28,30,15,16,17,19,31,20,4,17,-1,29,-1,37,-1,23,-1,29,-1,35,-1,36,45,50,59,58,42,44,47,52,58,47,27,50
"011905",.,-1,.,.,.,-1,.,-1,.,.,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,38,29,31,29,42,28,45,39,-1,22,28,31,-1,-1,.,-1,-1,-1,-1,-1,.,-1,-1,.,30,25,-1,30,34,27,39,32,-1,-1,19,23,44,33,-1,26,44,33,53,42,-1,-1,52,39,28,27,-1,35,32,26,32,33,-1,36,26,-1,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,32,24,33,33,40,23,35,35,-1,-1,-1,-1,16,10,-1,-1,23,9,21,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,48,28,50,-1,52,31,55,42,-1,-1,30,36
"012901",-1,31,-1,-1,-1,38,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,.,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,50,58,50,50,54,66,51,56,43,50,60,59,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,.,39,51,41,44,42,59,37,47,36,46,48,43,55,63,55,49,59,72,60,62,38,43,82,72,49,59,55,52,57,63,48,53,47,57,67,44,-1,-1,-1,.,-1,.,-1,.,.,-1,.,.,-1,-1,.,-1,-1,-1,-1,-1,.,-1,-1,.,46,55,46,51,51,61,44,51,49,57,46,46,18,19,-1,19,20,30,17,21,32,21,36,-1,-1,29,-1,-1,-1,32,-1,29,-1,-1,-1,-1,53,60,52,49,56,69,54,59,43,49,56,70
"013801",-1,-1,-1,.,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,.,-1,-1,-1,-1,.,.,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,41,48,33,41,46,58,50,57,.,.,50,34,-1,-1,.,-1,-1,-1,-1,-1,.,.,-1,-1,33,41,26,36,38,53,43,51,.,.,47,29,45,50,35,37,48,53,52,60,.,.,51,38,36,44,25,32,40,54,46,53,.,.,47,29,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,.,-1,-1,37,47,31,48,43,64,47,53,.,.,48,30,13,18,-1,-1,21,37,30,27,.,.,28,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,-1,-1,66,71,-1,80,69,74,69,71,.,.,70,-1
"013901",46,40,63,-1,50,58,42,47,-1,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,.,.,.,-1,-1,-1,-1,.,.,.,21,27,24,30,19,30,26,33,25,30,33,30,21,29,-1,19,16,25,25,44,22,-1,36,-1,16,23,20,26,15,27,21,28,20,23,29,26,22,28,24,30,18,31,30,35,21,24,37,36,19,25,22,28,17,29,23,30,23,28,31,28,-1,-1,-1,.,-1,-1,-1,-1,-1,.,.,.,-1,12,-1,-1,-1,17,-1,15,-1,-1,-1,-1,21,26,25,31,19,30,22,30,28,35,29,25,6,9,10,14,5,13,9,15,12,19,13,11,3,20,-1,20,7,22,4,21,-1,29,-1,18,36,39,34,46,30,39,42,45,40,39,47,47
"013902",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,32,46,41,55,35,54,40,49,-1,-1,32,29,-1,-1,.,.,-1,-1,-1,-1,.,.,.,-1,28,41,-1,-1,32,51,38,46,-1,-1,-1,-1,38,45,45,54,38,52,49,55,-1,-1,50,-1,28,44,39,43,31,52,38,48,-1,-1,28,25,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,.,.,-1,-1,-1,-1,.,.,.,-1,26,46,-1,-1,32,57,32,43,-1,-1,-1,-1,-1,16,.,-1,-1,28,-1,25,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,55,47,-1,83,55,60,45,47,-1,-1,-1,.
"013903",-1,.,-1,.,-1,.,-1,.,-1,.,.,.,-1,-1,.,.,.,.,-1,.,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,30,30,29,32,25,22,34,37,22,38,31,23,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,21,23,18,24,17,18,25,30,-1,27,23,18,32,29,36,34,27,20,38,39,-1,28,32,30,23,22,16,29,21,16,28,30,-1,27,28,15,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,-1,-1,.,.,-1,.,-1,.,.,-1,-1,.,29,31,24,29,23,24,30,36,32,50,30,-1,16,17,11,17,12,12,20,20,-1,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,50,46,40,33,37,47,58,40,59,45,55
"013905",-1,-1,-1,.,-1,.,-1,-1,.,-1,.,.,100,83,-1,100,100,-1,100,83,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,-1,44,46,50,55,46,48,51,49,46,41,46,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,36,41,40,38,38,42,41,32,38,43,38,46,46,46,49,44,48,56,51,49,36,53,46,38,41,43,43,40,42,47,45,45,34,40,41,-1,-1,.,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,71,-1,-1,-1,-1,-1,71,.,-1,-1,-1,42,46,53,60,48,49,47,47,44,46,40,37,19,14,31,30,21,16,26,17,15,17,21,-1,-1,26,22,32,14,31,-1,28,-1,41,-1,-1,54,57,61,81,57,64,59,59,47,54,57,41
"014801",42,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,-1,-1,-1,.,-1,.,-1,-1,-1,-1,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,.,13,15,11,8,2,3,15,15,18,23,.,.,5,9,-1,-1,-1,-1,7,11,6,16,.,.,11,14,9,6,-1,4,15,14,16,21,.,.,13,16,15,9,-1,6,19,21,15,21,.,.,10,12,7,-1,-1,-1,12,10,15,20,.,.,.,-1,.,-1,.,.,.,-1,.,-1,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,13,15,7,6,-1,-1,11,10,21,25,.,.,11,14,9,7,-1,4,12,14,16,21,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,21,25,17,20,-1,-1,22,27,30,32,.,.
"014803",30,26,-1,-1,25,26,35,50,-1,-1,-1,-1,42,-1,-1,-1,44,-1,44,-1,-1,-1,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,-1,.,28,34,28,38,24,31,37,42,33,42,35,26,16,15,18,-1,13,20,23,25,-1,-1,-1,-1,24,31,25,39,21,31,30,42,24,40,30,33,25,32,23,31,19,28,41,41,33,23,34,35,18,25,-1,37,17,19,29,29,27,45,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,31,35,33,42,28,33,34,42,34,58,35,20,7,17,-1,16,8,16,18,20,-1,28,-1,15,-1,8,-1,-1,-1,-1,11,12,-1,-1,-1,-1,36,42,39,49,29,38,46,51,42,51,40,33
"014804",63,70,91,69,61,64,67,81,-1,100,67,60,57,62,-1,69,63,65,59,66,-1,75,71,75,-1,.,.,.,-1,.,-1,.,.,.,.,.,61,62,60,62,59,60,63,66,73,73,57,50,44,42,-1,33,45,36,45,42,64,43,-1,63,48,40,45,47,61,48,56,50,43,50,50,40,62,64,61,58,57,58,66,68,61,72,66,59,54,56,59,51,55,55,55,58,75,65,51,47,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,59,61,58,67,61,63,60,63,86,75,48,39,31,36,36,39,25,29,30,36,57,58,27,25,26,27,28,36,27,22,27,36,-1,60,38,-1,64,65,63,67,60,63,67,68,74,78,59,47
"014901",39,46,-1,-1,57,53,39,40,-1,-1,-1,-1,83,73,-1,-1,-1,88,78,78,-1,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,-1,51,51,60,58,49,56,50,52,39,49,45,40,35,25,38,32,27,43,34,29,-1,-1,-1,-1,38,35,47,41,35,42,38,38,21,33,29,25,50,52,59,54,49,54,56,56,32,43,49,46,43,37,49,49,43,45,38,38,31,31,44,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,29,-1,-1,-1,36,-1,32,-1,-1,-1,-1,51,51,60,60,50,57,45,49,45,53,42,34,20,25,27,26,18,31,16,31,23,25,23,29,-1,19,-1,27,14,31,12,21,-1,-1,-1,-1,54,57,65,64,52,60,54,58,43,55,46,45
"014902",-1,-1,.,-1,-1,-1,-1,-1,.,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,23,27,29,32,26,31,30,31,42,24,37,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,22,21,26,20,25,25,26,32,25,23,13,27,30,-1,36,28,33,40,37,-1,-1,48,-1,20,22,26,29,25,28,28,25,-1,-1,38,13,-1,-1,.,-1,-1,-1,-1,-1,.,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,24,35,27,24,28,21,26,50,25,26,15,21,23,28,28,24,24,25,26,35,24,39,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,39,50,44,31,45,38,48,70,-1,44,-1
"014903",57,58,68,66,52,58,58,58,63,57,40,49,84,83,86,88,89,89,83,81,80,73,75,84,61,56,-1,-1,60,69,67,56,-1,-1,-1,-1,50,54,54,61,47,52,51,53,49,55,45,41,36,37,42,39,30,36,38,38,38,43,29,35,33,37,37,45,31,38,36,38,32,37,29,27,51,55,53,61,47,52,55,57,44,51,53,46,38,42,42,49,36,43,40,42,35,44,35,31,39,49,42,53,49,53,33,46,45,54,-1,-1,14,15,12,14,20,24,16,15,-1,15,17,11,48,52,54,61,47,53,48,50,53,59,36,37,25,24,33,31,23,27,26,25,30,28,18,20,10,27,12,31,12,27,9,25,16,34,8,22,56,61,60,69,53,58,58,61,55,62,51,45
"014905",-1,-1,-1,-1,-1,-1,100,-1,.,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,47,59,49,74,49,65,51,60,43,59,62,52,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32,53,33,73,35,62,39,53,34,49,63,44,52,63,52,78,48,65,59,65,38,62,72,58,37,54,35,63,40,65,40,59,26,55,70,65,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,.,-1,-1,-1,-1,-1,-1,.,-1,42,56,45,71,49,64,43,56,47,55,54,46,14,28,19,40,12,36,22,36,20,27,-1,21,-1,16,-1,38,-1,-1,-1,-1,-1,-1,-1,-1,52,64,57,80,54,67,55,62,54,62,60,47
"014906",46,49,46,50,50,53,47,50,46,52,37,37,64,72,65,66,69,77,60,69,60,62,50,50,43,47,44,45,49,54,42,47,48,46,39,28,40,43,41,44,43,47,41,43,42,44,31,30,30,34,31,34,32,37,32,35,35,37,24,23,32,35,33,36,36,41,34,36,34,34,24,25,43,46,41,43,44,47,46,48,41,42,38,36,41,44,40,44,44,49,43,44,43,44,33,32,39,42,34,39,36,44,43,44,43,48,14,29,23,28,19,23,36,41,27,29,10,18,26,24,37,41,41,44,42,47,36,39,44,46,25,24,20,22,22,24,22,26,21,20,27,28,13,10,8,22,10,24,14,27,9,22,10,23,5,20,50,52,53,55,52,55,51,51,51,53,37,36
"014907",-1,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,42,44,40,54,39,40,44,46,36,46,51,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28,34,31,43,27,32,34,33,16,33,37,28,42,46,36,46,37,40,49,49,31,43,56,44,29,29,31,46,29,36,33,30,24,23,50,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,42,42,44,61,40,41,40,44,41,48,46,31,13,13,11,19,13,12,18,14,15,17,20,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,48,51,45,58,43,42,49,53,42,56,51,40
"014908",52,55,55,69,52,49,64,56,-1,63,-1,71,92,89,-1,-1,100,83,92,89,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,.,.,.,.,53,55,57,66,48,53,59,59,53,58,56,46,-1,45,-1,-1,-1,50,-1,55,-1,-1,-1,-1,25,29,34,39,23,32,35,34,27,38,31,32,55,57,57,65,48,51,67,64,49,51,58,59,33,40,32,54,33,38,38,41,30,53,42,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,18,-1,13,-1,-1,-1,-1,-1,51,53,56,67,48,54,52,54,56,64,55,35,14,19,22,31,12,19,21,22,10,29,15,-1,-1,-1,-1,-1,13,11,-1,-1,-1,-1,-1,-1,58,58,62,69,51,56,64,63,59,59,59,48
"014909",39,37,43,50,32,37,38,43,59,46,29,29,72,74,81,87,74,76,69,75,78,68,65,60,67,50,-1,-1,71,-1,75,-1,-1,-1,.,-1,30,33,30,37,29,34,31,33,38,42,22,23,18,22,17,24,17,23,20,22,26,31,14,15,22,26,22,29,24,29,23,26,30,34,17,18,32,35,30,38,32,36,36,37,33,44,28,27,26,29,24,33,28,33,27,30,32,38,18,21,47,60,-1,-1,-1,64,38,42,-1,-1,-1,-1,11,15,5,21,21,26,14,17,-1,10,19,16,27,31,30,36,27,33,26,30,43,41,16,19,13,14,13,19,15,18,13,14,21,23,9,9,3,17,-1,21,3,20,4,16,-1,21,5,15,45,48,51,54,43,46,46,48,53,59,34,31
