DISTRICT,D200A001S15R,D200AC01S15R,D200AM01S15R,D200AR01S15R,D200AS01S15R,D200AW01S15R,D300A001S15R,D300AC01S15R,D300AM01S15R,D300AR01S15R,D300AS01S15R,D300AW01S15R,D400A001S15R,D400AC01S15R,D400AM01S15R,D400AR01S15R,D400AS01S15R,D400AW01S15R,DA00A001S15R,DA00AC01S15R,DA00AM01S15R,DA00AR01S15R,DA00AS01S15R,DA00AW01S15R,DB00A001S15R,DB00AC01S15R,DB00AM01S15R,DB00AR01S15R,DB00AS01S15R,DB00AW01S15R,DE00A001S15R,DE00AC01S15R,DE00AM01S15R,DE00AR01S15R,DE00AS01S15R,DE00AW01S15R,DF00A001S15R,DF00AC01S15R,DF00AM01S15R,DF00AR01S15R,DF00AS01S15R,DF00AW01S15R,DH00A001S15R,DH00AC01S15R,DH00AM01S15R,DH00AR01S15R,DH00AS01S15R,DH00AW01S15R,DI00A001S15R,DI00AC01S15R,DI00AM01S15R,DI00AR01S15R,DI00AS01S15R,DI00AW01S15R,DL00A001S15R,DL00AC01S15R,DL00AM01S15R,DL00AR01S15R,DL00AS01S15R,DL00AW01S15R,DM00A001S15R,DM00AC01S15R,DM00AM01S15R,DM00AR01S15R,DM00AS01S15R,DM00AW01S15R,DR00A001S15R,DR00AC01S15R,DR00AM01S15R,DR00AR01S15R,DR00AS01S15R,DR00AW01S15R,DS00A001S15R,DS00AC01S15R,DS00AM01S15R,DS00AR01S15R,DS00AS01S15R,DS00AW01S15R,DW00A001S15R,DW00AC01S15R,DW00AM01S15R,DW00AR01S15R,DW00AS01S15R,DW00AW01S15R
"122901",-1,.,.,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,83,82,94,86,84,67,.,.,.,.,.,.,79,67,100,83,84,58,83,73,89,87,78,81,73,67,89,77,76,50,.,.,.,.,.,.,32,-1,-1,50,-1,-1,84,91,100,85,88,50,68,58,83,75,67,47,87,.,.,90,-1,-1,96,100,100,98,94,81
"122902",.,.,.,.,.,.,-1,-1,.,-1,.,.,.,.,.,.,.,.,80,63,-1,91,-1,-1,.,.,.,.,.,.,75,-1,-1,89,-1,-1,84,-1,-1,93,-1,-1,75,-1,-1,88,-1,-1,.,.,.,.,.,.,73,-1,.,86,-1,-1,70,-1,.,86,.,-1,75,-1,.,89,-1,-1,.,.,.,.,.,.,91,-1,-1,100,-1,-1
"123803",83,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,83,71,91,83,89,82,84,66,95,86,90,89,83,74,90,82,89,83,87,75,94,87,94,93,83,91,83,79,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,77,67,88,78,78,72,78,-1,-1,82,.,75,91,.,.,83,-1,-1,50,-1,-1,-1,-1,-1
"123805",-1,.,.,-1,.,-1,-1,.,.,-1,.,-1,.,.,.,.,.,.,58,58,.,65,45,42,58,69,.,63,-1,-1,57,55,.,64,45,43,58,61,.,64,-1,47,56,45,.,65,-1,52,.,.,.,.,.,.,42,-1,.,44,-1,-1,58,56,.,67,53,31,39,-1,.,49,-1,27,-1,.,.,-1,.,.,77,-1,.,83,-1,-1
"123807",-1,.,.,-1,.,-1,-1,.,.,-1,.,.,.,.,.,.,.,.,82,84,92,83,66,84,67,-1,-1,-1,-1,-1,83,85,93,84,68,82,84,83,91,86,67,92,83,85,94,84,68,83,.,.,.,.,.,.,56,63,95,50,43,41,81,85,92,80,65,76,65,68,86,64,56,58,-1,.,-1,.,.,.,61,-1,-1,86,-1,-1
"123905",83,71,-1,81,88,100,95,95,100,94,93,98,-1,.,.,.,-1,.,86,82,91,86,86,86,78,79,85,78,78,71,80,77,83,80,81,79,87,81,93,88,85,88,81,79,83,82,80,81,81,-1,.,86,-1,-1,55,58,-1,52,-1,73,85,83,89,84,87,84,70,65,79,70,73,66,67,57,100,71,62,64,87,83,94,88,88,88
"123907",66,86,-1,58,83,-1,83,85,95,82,79,79,-1,-1,-1,-1,-1,.,63,66,67,61,67,61,59,62,63,56,64,58,63,66,69,61,65,61,67,68,72,65,70,67,65,68,69,63,70,63,61,47,-1,62,-1,63,48,44,36,51,35,49,59,64,62,56,65,56,54,55,56,52,58,53,23,20,39,21,36,12,71,68,79,77,57,55
"123908",83,83,67,83,90,87,85,84,100,84,81,86,.,.,.,.,.,.,80,80,79,82,76,77,70,73,54,74,54,73,73,74,70,76,69,66,84,80,86,86,75,85,77,78,75,81,67,72,75,-1,-1,64,-1,-1,45,33,-1,54,-1,35,77,80,73,79,78,69,62,60,63,65,57,56,43,45,63,42,80,32,81,81,80,83,79,78
"123910",80,86,72,81,92,61,87,85,83,86,92,94,91,-1,-1,91,-1,-1,64,64,61,65,69,62,57,57,54,58,62,55,58,58,54,59,61,56,68,65,64,69,68,68,67,68,67,68,70,65,60,78,-1,60,-1,-1,45,45,34,47,39,45,61,63,58,60,69,56,48,51,38,50,49,47,29,37,9,28,31,31,87,85,83,89,87,86
"123913",100,-1,-1,-1,-1,-1,100,-1,.,-1,.,-1,.,.,.,.,.,.,90,92,97,91,82,89,87,82,100,92,74,88,92,95,100,92,81,97,90,93,100,91,77,89,95,100,100,95,88,94,-1,.,.,-1,-1,.,-1,-1,.,-1,.,.,90,92,94,89,89,89,73,72,-1,80,45,69,-1,-1,.,-1,-1,.,85,90,90,84,81,82
"123914",70,-1,-1,70,-1,-1,100,100,-1,100,-1,100,-1,.,.,-1,.,-1,87,82,98,91,82,81,76,64,83,83,59,78,77,62,93,83,68,70,89,84,98,92,81,90,83,69,95,86,79,85,87,-1,-1,75,-1,-1,60,30,-1,71,-1,85,86,81,97,90,82,74,75,64,94,80,58,66,58,-1,-1,72,-1,-1,89,86,99,92,85,80
"124901",.,.,.,.,.,.,-1,-1,.,-1,-1,.,.,.,.,.,.,.,66,77,78,65,57,61,-1,-1,.,-1,.,-1,63,74,74,62,50,60,70,75,79,72,53,70,66,77,77,65,55,61,.,.,.,.,.,.,38,-1,-1,39,-1,-1,63,79,77,59,61,51,58,72,70,57,50,45,55,-1,-1,64,-1,-1,78,83,-1,71,100,-1
"125901",100,-1,.,100,-1,.,81,100,100,71,100,-1,.,.,.,.,.,.,62,60,64,64,61,59,89,-1,-1,83,-1,-1,58,54,57,61,54,55,66,60,66,69,59,70,61,59,62,63,60,58,100,-1,-1,-1,.,-1,28,35,30,28,-1,30,59,60,62,59,63,49,44,47,44,43,47,32,29,43,26,30,22,18,77,75,84,80,74,74
"125902",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,63,67,67,67,57,48,83,-1,.,-1,-1,.,61,67,66,65,58,39,69,69,76,72,59,60,61,63,62,66,55,46,-1,.,.,-1,.,.,25,-1,-1,29,-1,-1,59,65,61,63,54,40,52,54,56,52,56,29,44,75,-1,45,-1,-1,84,100,100,79,73,71
"125903",63,-1,.,67,-1,-1,90,-1,.,100,-1,-1,.,.,.,.,.,.,74,74,86,75,73,68,.,.,.,.,.,.,66,64,82,68,59,57,78,78,88,78,72,74,68,65,80,70,60,60,.,.,.,.,.,.,30,-1,-1,32,-1,-1,71,69,83,71,74,62,57,61,79,56,56,34,25,30,-1,25,-1,-1,84,88,95,82,87,81
"125905",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,50,53,57,49,57,41,-1,-1,.,-1,-1,.,45,47,51,44,53,37,52,54,56,54,50,38,50,52,56,49,57,42,.,.,.,.,.,.,28,-1,-1,26,-1,-1,49,51,59,45,63,44,42,48,49,41,43,25,31,-1,-1,40,-1,-1,63,-1,-1,-1,-1,-1
"125906",.,.,.,.,.,.,-1,.,.,-1,.,.,.,.,.,.,.,.,75,87,.,78,.,53,.,.,.,.,.,.,72,75,.,81,.,-1,73,86,.,70,.,71,74,86,.,77,.,53,.,.,.,.,.,.,.,.,.,.,.,.,77,88,.,86,.,-1,50,-1,.,53,.,-1,-1,-1,.,-1,.,-1,-1,-1,.,-1,.,.
"126901",71,65,71,74,67,69,94,-1,-1,100,-1,-1,-1,.,-1,-1,-1,.,69,70,71,69,70,60,62,59,56,63,70,54,63,63,67,64,61,55,74,73,73,77,69,71,64,65,67,65,61,56,61,75,-1,65,-1,75,42,31,35,48,31,41,64,67,68,64,70,52,53,52,54,55,52,43,26,37,-1,26,28,-1,71,73,74,72,74,61
"126902",89,82,92,91,86,88,86,89,86,84,93,86,96,100,-1,93,-1,-1,83,82,82,84,87,73,73,61,76,77,79,59,75,73,74,76,81,64,85,82,85,87,87,83,78,75,78,79,85,74,81,88,78,80,89,75,58,49,40,60,62,65,80,82,80,81,87,64,64,62,69,67,72,44,45,47,38,50,53,26,84,86,84,86,88,73
"126903",77,84,73,77,83,63,82,-1,-1,89,-1,-1,59,54,56,60,62,58,70,68,72,72,71,64,61,54,60,67,59,48,64,61,68,66,66,58,72,68,76,75,67,72,63,60,67,63,67,56,89,-1,.,91,-1,-1,45,34,50,49,35,43,68,68,69,68,75,57,56,51,61,57,59,45,36,44,32,34,50,25,78,77,80,80,76,73
"126904",96,100,-1,100,-1,-1,100,-1,.,-1,.,.,-1,-1,.,-1,.,.,91,96,95,90,92,85,84,-1,100,69,100,-1,85,94,88,84,85,74,93,96,95,94,87,90,83,94,80,81,86,75,100,-1,.,100,-1,-1,67,-1,.,67,-1,-1,90,96,94,87,96,81,80,92,88,73,85,68,57,85,-1,52,-1,-1,93,96,97,92,93,87
"126905",85,83,56,87,92,88,91,-1,-1,92,-1,.,-1,-1,-1,-1,.,.,84,89,91,83,86,77,92,100,100,83,100,100,76,82,85,75,74,67,87,88,90,86,86,85,74,76,89,72,74,69,67,60,-1,71,-1,71,50,48,70,53,48,38,81,89,91,80,85,69,66,74,83,65,66,51,48,71,69,40,60,29,87,93,92,87,88,79
"126906",77,-1,.,79,-1,-1,-1,-1,-1,-1,.,-1,58,74,79,51,52,65,76,78,81,77,66,76,79,71,-1,89,67,-1,73,78,81,73,60,73,78,77,87,82,61,78,81,72,93,84,67,89,78,-1,-1,-1,-1,-1,47,50,63,48,-1,55,74,80,74,72,73,73,62,61,74,62,57,59,32,-1,-1,29,-1,-1,80,88,75,83,76,66
"126907",89,-1,.,100,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,74,74,81,77,71,55,-1,.,.,-1,.,-1,63,65,71,66,62,47,77,74,85,81,64,69,57,68,75,54,67,35,-1,.,.,-1,.,.,29,-1,-1,-1,-1,-1,71,74,77,74,77,46,63,64,76,67,58,40,39,-1,-1,45,-1,-1,76,75,82,81,71,58
"126908",84,-1,-1,86,-1,83,92,-1,-1,100,-1,-1,.,.,.,.,.,.,71,79,79,71,69,56,80,100,100,71,88,-1,68,77,76,68,68,51,76,79,79,77,68,71,68,77,76,67,65,54,70,77,78,71,-1,-1,50,64,67,49,44,41,67,79,78,67,70,41,60,72,72,59,55,41,31,-1,-1,45,-1,-1,74,80,78,76,74,55
"126911",89,91,-1,95,88,-1,92,-1,-1,-1,-1,-1,-1,.,.,-1,.,-1,81,85,90,83,80,61,56,-1,-1,-1,-1,-1,73,77,86,77,70,48,84,83,87,86,81,73,74,70,82,78,70,55,64,75,-1,59,-1,-1,58,45,-1,69,-1,44,78,86,92,79,79,50,68,72,86,71,63,38,52,69,-1,57,78,-1,83,88,91,85,84,62
"127901",94,-1,-1,90,-1,-1,100,-1,.,-1,-1,-1,.,.,.,.,.,.,77,75,93,79,60,75,85,-1,.,80,.,-1,71,69,85,74,49,73,75,69,100,79,62,72,68,67,86,71,41,65,-1,.,.,-1,.,.,48,-1,.,70,-1,-1,78,80,88,79,57,78,60,60,83,61,39,55,67,-1,-1,-1,-1,.,85,80,97,86,76,85
"127903",82,.,-1,89,-1,-1,-1,-1,.,-1,-1,.,.,.,.,.,.,.,75,74,88,75,79,51,82,-1,-1,78,100,-1,68,67,82,69,72,41,77,66,84,81,73,77,67,69,89,67,63,39,.,.,.,.,.,.,58,60,-1,63,-1,-1,73,84,89,71,84,24,66,66,85,65,66,38,-1,-1,.,-1,-1,.,81,79,85,81,88,67
"127904",67,-1,.,88,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,80,74,91,82,76,73,-1,-1,.,-1,-1,.,77,77,90,78,80,67,82,77,91,85,74,79,82,73,92,84,92,75,.,.,.,.,.,.,.,.,.,.,.,.,77,72,91,80,79,66,63,54,85,65,63,53,46,-1,-1,-1,-1,-1,79,75,91,82,75,73
"127905",-1,-1,.,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,66,75,-1,68,60,45,-1,-1,.,-1,-1,.,61,75,-1,63,42,-1,65,-1,-1,71,-1,-1,63,-1,-1,63,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,67,75,-1,66,73,-1,53,-1,-1,57,42,-1,-1,.,.,-1,-1,.,74,91,-1,73,75,-1
"127906",89,100,-1,94,-1,-1,-1,-1,.,-1,-1,-1,.,.,.,.,.,.,87,88,97,90,73,87,84,78,-1,86,67,100,82,83,94,86,68,79,86,84,94,90,65,89,83,81,92,86,74,78,.,.,.,.,.,.,63,.,.,-1,.,-1,89,91,100,90,84,84,73,60,90,76,68,73,71,.,-1,-1,-1,.,92,92,100,94,77,94
"128901",-1,-1,.,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,78,86,86,75,83,63,53,-1,-1,-1,-1,-1,70,81,82,67,77,54,80,83,89,79,84,65,74,83,86,71,80,56,-1,-1,.,-1,-1,.,54,-1,.,55,.,.,75,89,84,72,82,62,63,78,76,59,72,43,54,83,-1,50,-1,-1,89,96,94,88,95,77
"128902",86,-1,.,86,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,72,78,72,73,72,57,62,-1,.,-1,-1,-1,71,76,79,72,72,56,75,77,68,77,70,77,71,76,70,73,71,58,.,.,.,.,.,.,55,-1,.,80,-1,-1,69,78,78,70,73,41,60,72,65,62,54,38,34,56,-1,38,-1,-1,78,92,-1,78,71,-1
"128903",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,66,57,60,74,58,58,.,.,.,.,.,.,60,41,63,71,36,52,65,56,52,75,44,61,63,54,61,73,48,52,.,.,.,.,.,.,.,.,.,.,.,.,68,59,68,73,70,53,57,44,53,67,46,43,-1,.,.,-1,.,.,85,86,-1,87,100,83
"128904",-1,-1,.,-1,-1,.,-1,.,.,-1,.,.,.,.,.,.,.,.,94,94,100,97,80,95,-1,.,.,-1,.,-1,96,100,-1,97,-1,100,93,93,100,97,74,91,90,89,100,90,75,100,.,.,.,.,.,.,.,.,.,.,.,.,96,95,100,97,86,100,86,93,100,89,-1,-1,69,-1,.,88,-1,-1,95,95,100,99,82,94
"129901",84,81,100,84,88,76,100,100,-1,100,-1,-1,-1,.,.,-1,.,-1,85,86,91,85,86,81,76,76,83,74,78,77,80,80,91,80,80,73,87,85,91,87,85,86,84,87,98,82,84,76,86,-1,.,88,-1,-1,66,65,-1,68,-1,63,84,86,92,83,86,76,71,71,83,72,74,61,57,-1,-1,67,-1,-1,87,86,91,88,87,82
"129902",89,94,91,88,89,81,93,90,100,92,91,100,67,-1,-1,-1,-1,.,87,86,95,88,88,81,81,78,93,81,83,74,80,78,92,81,80,71,90,87,97,92,87,87,85,84,94,85,89,77,86,82,-1,91,89,67,67,51,75,71,55,69,85,86,94,85,89,76,72,67,89,74,74,60,53,51,78,55,55,41,90,88,96,91,89,84
"129903",84,93,-1,84,-1,80,76,-1,-1,77,-1,.,-1,.,.,-1,.,-1,73,78,83,73,78,56,65,65,83,69,68,38,66,73,80,67,70,48,75,78,85,77,76,62,66,71,85,67,68,48,71,-1,-1,83,-1,-1,40,37,57,43,25,36,70,78,81,69,80,49,60,65,72,61,64,39,50,51,59,51,43,47,79,84,82,78,85,63
"129904",74,63,.,77,-1,83,.,.,.,.,.,.,-1,-1,.,-1,.,-1,74,65,85,78,72,59,63,-1,-1,70,-1,100,70,61,77,75,68,55,77,59,86,82,75,67,67,54,85,69,69,57,71,-1,.,-1,-1,-1,37,-1,-1,44,-1,-1,71,69,84,75,70,53,65,58,75,71,68,40,43,50,67,47,-1,-1,76,71,88,81,75,57
"129905",87,83,100,91,93,74,97,100,-1,92,100,-1,-1,-1,.,-1,-1,.,85,92,88,84,84,83,85,93,-1,88,-1,75,82,89,89,80,80,75,89,93,91,88,82,89,86,91,90,82,88,88,76,-1,-1,78,75,-1,65,71,.,59,-1,75,82,90,86,79,86,78,74,84,78,71,72,68,58,68,78,53,67,-1,85,92,88,83,83,82
"129906",81,100,100,74,100,77,93,83,-1,94,100,-1,-1,-1,.,-1,.,.,71,69,80,69,76,70,66,60,72,64,76,64,67,64,79,66,73,67,73,70,84,72,75,74,68,64,82,66,72,69,91,-1,.,100,-1,-1,45,43,63,42,52,48,69,68,77,67,78,65,63,59,74,60,74,58,51,56,-1,49,50,45,80,81,83,80,84,73
"129910",100,-1,-1,100,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,84,84,96,84,74,87,70,83,.,62,83,.,80,83,94,79,71,84,86,85,94,86,76,93,76,73,100,81,58,70,100,-1,.,-1,-1,.,80,-1,-1,88,-1,-1,82,84,98,82,72,80,69,71,92,66,61,73,51,60,-1,46,-1,-1,85,86,95,85,76,90
"130801",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,72,-1,-1,75,-1,.,.,.,.,.,.,.,65,-1,-1,73,-1,.,78,-1,-1,86,-1,.,58,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,.,.,70,-1,-1,75,-1,.,.,.,.,.,.,.,85,-1,-1,75,-1,.
"130901",93,92,100,95,95,85,95,100,-1,94,100,93,100,-1,.,-1,-1,-1,91,91,93,92,90,84,91,86,-1,92,-1,88,75,75,84,77,78,58,91,91,94,92,88,86,83,83,89,84,83,73,83,71,-1,85,-1,-1,44,39,42,50,-1,28,90,91,92,91,91,81,75,76,81,77,77,56,56,59,59,55,65,45,94,94,95,95,93,88
"130902",100,-1,-1,100,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,79,76,85,80,89,70,-1,.,.,-1,.,.,70,61,76,73,80,61,81,77,93,80,88,75,71,64,74,72,85,60,-1,-1,-1,-1,-1,.,45,47,-1,49,63,-1,78,75,74,80,90,65,63,58,65,65,80,41,46,-1,-1,48,-1,-1,89,90,97,90,95,79
"131001",.,.,.,.,.,.,-1,.,.,-1,.,-1,.,.,.,.,.,.,79,82,.,74,.,100,.,.,.,.,.,.,74,71,.,69,.,100,88,100,.,81,.,-1,78,80,.,73,.,100,.,.,.,.,.,.,-1,-1,.,-1,.,.,70,-1,.,68,.,-1,68,-1,.,61,.,-1,-1,-1,.,-1,.,.,-1,-1,.,-1,.,.
"132902",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,87,88,100,86,89,74,.,.,.,.,.,.,83,92,100,82,92,60,86,90,100,83,88,78,75,70,-1,79,-1,63,.,.,.,.,.,.,.,.,.,.,.,.,88,86,100,91,91,70,74,78,100,72,79,55,58,-1,-1,-1,-1,-1,92,96,100,90,95,82
"133901",-1,.,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,74,75,82,71,88,54,63,.,.,-1,-1,-1,71,74,81,69,86,53,76,77,82,77,88,52,67,67,79,63,83,51,.,.,.,.,.,.,42,47,-1,41,-1,-1,71,74,81,66,89,55,59,65,70,55,82,29,32,-1,-1,21,88,-1,81,86,84,81,93,56
"133902",-1,.,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,84,94,100,87,76,63,.,.,.,.,.,.,71,89,.,72,-1,-1,85,87,-1,83,75,92,74,100,-1,67,-1,-1,.,.,.,.,.,.,-1,-1,.,-1,.,.,83,100,100,90,78,44,70,89,.,69,-1,64,-1,.,.,-1,.,-1,87,92,100,94,77,65
"133903",80,85,100,81,83,57,96,88,-1,97,100,100,-1,.,.,-1,.,.,84,87,92,84,81,80,64,71,-1,71,45,-1,77,79,87,78,74,73,84,84,91,86,75,84,79,79,88,79,79,73,87,-1,.,75,-1,-1,64,54,-1,69,48,68,84,89,94,83,86,76,71,73,84,72,68,63,46,73,71,32,50,-1,90,94,96,89,84,89
"133904",71,-1,-1,64,100,-1,91,-1,-1,-1,-1,.,100,-1,-1,-1,-1,.,72,76,68,71,77,70,71,-1,.,-1,-1,.,67,72,60,66,75,61,73,73,63,74,71,76,65,68,61,64,76,58,-1,-1,.,-1,.,.,43,46,35,46,55,-1,72,79,73,69,83,64,57,63,55,57,64,43,59,64,-1,55,-1,-1,78,82,74,78,76,77
"133905",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,-1,.,100,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,100,-1,.,100,.,-1,100,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,.,.,-1,.,-1
"134901",100,-1,-1,100,.,-1,86,-1,-1,-1,-1,.,.,.,.,.,.,.,73,69,87,75,66,67,.,.,.,.,.,.,66,58,87,69,54,62,76,70,90,80,63,78,64,69,77,66,57,48,.,.,.,.,.,.,-1,.,.,-1,.,-1,69,68,85,71,68,54,54,49,76,60,45,39,34,-1,-1,35,-1,-1,77,67,94,81,70,76
"135001",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,91,88,100,91,88,92,.,.,.,.,.,.,.,.,.,.,.,.,91,92,100,92,-1,86,94,-1,-1,86,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,91,85,-1,90,92,100,-1,-1,.,-1,.,-1,-1,.,.,-1,-1,.,90,87,100,92,83,90
"136901",100,-1,.,-1,-1,-1,-1,.,.,.,-1,.,.,.,.,.,.,.,80,71,91,83,72,75,100,-1,-1,-1,.,.,71,57,91,76,63,61,79,67,91,84,73,79,74,63,90,79,64,65,.,.,.,.,.,.,30,-1,-1,38,-1,-1,80,75,91,83,72,71,65,48,84,72,53,53,37,-1,-1,45,-1,-1,92,88,93,94,86,93
"137901",100,-1,.,-1,-1,-1,85,-1,-1,90,-1,.,.,.,.,.,.,.,57,61,54,59,43,57,58,61,54,58,44,75,54,56,52,56,39,55,61,62,59,64,43,65,55,58,52,58,41,55,-1,-1,-1,-1,.,.,29,-1,-1,33,-1,-1,53,60,48,55,43,48,41,44,45,43,32,36,25,26,31,27,25,16,73,84,71,71,62,71
"137902",.,.,.,.,.,.,100,-1,-1,-1,-1,-1,.,.,.,.,.,.,83,81,100,88,43,92,.,.,.,.,.,.,76,72,100,81,27,87,81,77,100,87,35,93,81,79,100,86,38,90,.,.,.,.,.,.,55,-1,.,65,-1,-1,85,85,100,89,53,90,66,66,-1,73,-1,78,57,-1,.,67,-1,-1,93,94,-1,94,67,97
"137903",-1,-1,-1,-1,-1,.,-1,.,.,.,-1,.,.,.,.,.,.,.,78,86,80,74,82,82,.,.,.,.,.,.,71,80,68,67,72,78,82,84,79,82,78,89,74,79,72,70,76,84,-1,-1,-1,-1,-1,.,73,-1,.,63,-1,-1,75,89,80,68,85,75,65,81,72,59,69,65,-1,.,-1,-1,.,.,90,100,93,87,100,73
"137904",100,.,.,-1,-1,-1,100,-1,-1,100,-1,-1,.,.,.,.,.,.,91,88,95,91,92,92,90,-1,.,-1,-1,-1,87,82,93,86,88,100,93,89,91,93,95,97,89,86,95,89,90,90,.,.,.,.,.,.,-1,-1,.,-1,-1,.,90,88,98,89,89,87,73,63,100,78,63,67,35,-1,-1,42,-1,-1,97,100,94,97,96,100
"138902",63,-1,.,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,76,66,85,79,76,69,59,-1,-1,70,-1,-1,70,64,75,71,76,68,77,54,75,81,74,81,70,71,82,71,50,67,.,.,.,.,.,.,55,75,-1,52,-1,-1,75,74,92,77,78,45,65,57,77,68,64,47,61,.,.,67,-1,-1,87,73,88,93,86,73
"138903",54,-1,-1,58,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,71,60,76,75,75,64,61,-1,-1,56,-1,-1,66,53,64,70,74,57,76,62,78,83,71,70,63,53,78,64,76,47,.,.,.,.,.,.,44,-1,.,50,-1,-1,67,58,75,68,78,57,52,40,69,55,66,-1,41,-1,-1,37,-1,-1,86,78,100,95,76,71
"138904",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,72,71,100,78,50,67,.,.,.,.,.,.,69,69,100,74,-1,71,60,63,-1,67,-1,-1,55,-1,-1,60,-1,63,.,.,.,.,.,.,-1,.,.,-1,.,-1,85,83,100,89,83,67,51,-1,-1,58,-1,-1,-1,.,.,-1,-1,-1,83,78,-1,87,73,71
"139905",69,-1,-1,75,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,87,87,81,87,87,97,75,-1,-1,77,-1,100,80,77,74,80,71,96,90,88,84,89,87,98,80,86,-1,74,-1,100,88,-1,.,100,-1,-1,60,-1,-1,63,-1,-1,85,86,79,84,86,95,73,78,70,72,69,91,100,-1,.,100,.,.,89,89,85,88,88,96
"139908",-1,.,.,-1,.,-1,.,.,.,.,.,.,.,.,.,.,.,.,78,96,73,75,76,75,80,-1,-1,70,-1,-1,78,95,75,72,75,81,74,100,-1,72,89,60,77,-1,-1,88,.,-1,.,.,.,.,.,.,-1,-1,.,-1,.,-1,81,94,89,76,67,90,59,-1,-1,50,-1,-1,-1,.,-1,-1,-1,-1,79,95,73,74,72,87
"139909",71,73,75,71,71,67,100,100,-1,100,100,100,-1,.,.,-1,.,.,75,77,85,76,72,62,66,70,81,68,61,50,68,71,82,70,64,54,76,77,83,78,72,67,74,71,92,75,68,68,79,75,-1,86,-1,-1,63,56,78,70,27,68,73,77,88,74,73,56,59,64,79,61,56,39,49,75,100,60,53,17,83,87,88,84,84,68
"139911",79,89,-1,83,86,-1,83,80,-1,89,-1,100,.,.,.,.,.,.,82,83,87,86,77,69,71,74,91,75,50,64,74,77,73,78,65,57,84,81,90,87,74,77,76,83,92,81,56,59,83,80,-1,87,83,70,58,64,-1,63,-1,-1,81,85,83,84,81,62,68,72,81,71,58,43,57,48,-1,73,32,24,84,84,87,87,81,70
"139912",76,-1,.,92,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,81,81,89,83,75,79,53,-1,-1,67,-1,.,75,73,80,77,67,71,84,80,91,88,73,88,80,100,100,70,85,75,100,-1,-1,100,.,-1,83,-1,.,-1,.,.,78,81,88,78,77,70,65,74,84,64,54,55,53,.,-1,61,-1,-1,82,79,87,84,76,79
"140901",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,64,45,58,76,56,56,56,-1,-1,-1,-1,-1,61,41,58,74,50,50,65,-1,83,69,55,88,64,44,55,76,53,57,.,.,.,.,.,.,44,-1,-1,55,-1,-1,64,50,-1,80,-1,-1,58,37,60,69,-1,56,-1,-1,.,-1,.,.,77,-1,.,75,-1,.
"140904",86,-1,-1,82,-1,-1,-1,-1,.,-1,.,-1,.,.,.,.,.,.,69,65,71,70,62,77,50,42,-1,47,61,58,65,61,68,66,56,74,72,65,69,74,61,82,66,61,69,67,56,76,-1,-1,.,-1,-1,.,23,-1,-1,29,-1,-1,67,65,72,67,64,70,50,45,57,51,44,54,36,63,42,30,38,-1,86,86,79,89,82,82
"140905",-1,.,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,75,76,80,79,68,60,100,-1,.,-1,-1,-1,69,71,75,73,64,53,80,74,86,86,61,78,70,71,75,74,63,54,.,.,.,.,.,.,56,73,-1,59,-1,-1,71,78,77,73,72,44,61,69,72,64,49,33,39,-1,-1,44,-1,-1,90,93,93,93,83,79
